cdf,no_prag,2,0,0,10000
cdf,additive,2,0,0,10000
freq,additive,2,0,0,10000
cdf,additive,2,0,0.001,10001
freq,additive,2,0,0.001,10001
cdf,additive,2,0,0.01,10002
freq,additive,2,0,0.01,10002
cdf,additive,2,0,0.02,10003
freq,additive,2,0,0.02,10003
cdf,additive,2,0,0.04,10004
freq,additive,2,0,0.04,10004
cdf,no_prag,2,0.01,0,10005
cdf,additive,2,0.01,0,10005
freq,additive,2,0.01,0,10005
cdf,additive,2,0.01,0.001,10006
freq,additive,2,0.01,0.001,10006
cdf,additive,2,0.01,0.01,10007
freq,additive,2,0.01,0.01,10007
cdf,additive,2,0.01,0.02,10008
freq,additive,2,0.01,0.02,10008
cdf,additive,2,0.01,0.04,10009
freq,additive,2,0.01,0.04,10009
cdf,no_prag,2,0.02,0,10010
cdf,additive,2,0.02,0,10010
freq,additive,2,0.02,0,10010
cdf,additive,2,0.02,0.001,10011
freq,additive,2,0.02,0.001,10011
cdf,additive,2,0.02,0.01,10012
freq,additive,2,0.02,0.01,10012
cdf,additive,2,0.02,0.02,10013
freq,additive,2,0.02,0.02,10013
cdf,additive,2,0.02,0.04,10014
freq,additive,2,0.02,0.04,10014
cdf,no_prag,2,0.04,0,10015
cdf,additive,2,0.04,0,10015
freq,additive,2,0.04,0,10015
cdf,additive,2,0.04,0.001,10016
freq,additive,2,0.04,0.001,10016
cdf,additive,2,0.04,0.01,10017
freq,additive,2,0.04,0.01,10017
cdf,additive,2,0.04,0.02,10018
freq,additive,2,0.04,0.02,10018
cdf,additive,2,0.04,0.04,10019
freq,additive,2,0.04,0.04,10019
cdf,no_prag,2,0.08,0,10020
cdf,additive,2,0.08,0,10020
freq,additive,2,0.08,0,10020
cdf,additive,2,0.08,0.001,10021
freq,additive,2,0.08,0.001,10021
cdf,additive,2,0.08,0.01,10022
freq,additive,2,0.08,0.01,10022
cdf,additive,2,0.08,0.02,10023
freq,additive,2,0.08,0.02,10023
cdf,additive,2,0.08,0.04,10024
freq,additive,2,0.08,0.04,10024
cdf,no_prag,2,0.16,0,10025
cdf,additive,2,0.16,0,10025
freq,additive,2,0.16,0,10025
cdf,additive,2,0.16,0.001,10026
freq,additive,2,0.16,0.001,10026
cdf,additive,2,0.16,0.01,10027
freq,additive,2,0.16,0.01,10027
cdf,additive,2,0.16,0.02,10028
freq,additive,2,0.16,0.02,10028
cdf,additive,2,0.16,0.04,10029
freq,additive,2,0.16,0.04,10029
cdf,no_prag,2,0.32,0,10030
cdf,additive,2,0.32,0,10030
freq,additive,2,0.32,0,10030
cdf,additive,2,0.32,0.001,10031
freq,additive,2,0.32,0.001,10031
cdf,additive,2,0.32,0.01,10032
freq,additive,2,0.32,0.01,10032
cdf,additive,2,0.32,0.02,10033
freq,additive,2,0.32,0.02,10033
cdf,additive,2,0.32,0.04,10034
freq,additive,2,0.32,0.04,10034
cdf,no_prag,4,0,0,10035
cdf,additive,4,0,0,10035
freq,additive,4,0,0,10035
cdf,additive,4,0,0.001,10036
freq,additive,4,0,0.001,10036
cdf,additive,4,0,0.01,10037
freq,additive,4,0,0.01,10037
cdf,additive,4,0,0.02,10038
freq,additive,4,0,0.02,10038
cdf,additive,4,0,0.04,10039
freq,additive,4,0,0.04,10039
cdf,no_prag,4,0.01,0,10040
cdf,additive,4,0.01,0,10040
freq,additive,4,0.01,0,10040
cdf,additive,4,0.01,0.001,10041
freq,additive,4,0.01,0.001,10041
cdf,additive,4,0.01,0.01,10042
freq,additive,4,0.01,0.01,10042
cdf,additive,4,0.01,0.02,10043
freq,additive,4,0.01,0.02,10043
cdf,additive,4,0.01,0.04,10044
freq,additive,4,0.01,0.04,10044
cdf,no_prag,4,0.02,0,10045
cdf,additive,4,0.02,0,10045
freq,additive,4,0.02,0,10045
cdf,additive,4,0.02,0.001,10046
freq,additive,4,0.02,0.001,10046
cdf,additive,4,0.02,0.01,10047
freq,additive,4,0.02,0.01,10047
cdf,additive,4,0.02,0.02,10048
freq,additive,4,0.02,0.02,10048
cdf,additive,4,0.02,0.04,10049
freq,additive,4,0.02,0.04,10049
cdf,no_prag,4,0.04,0,10050
cdf,additive,4,0.04,0,10050
freq,additive,4,0.04,0,10050
cdf,additive,4,0.04,0.001,10051
freq,additive,4,0.04,0.001,10051
cdf,additive,4,0.04,0.01,10052
freq,additive,4,0.04,0.01,10052
cdf,additive,4,0.04,0.02,10053
freq,additive,4,0.04,0.02,10053
cdf,additive,4,0.04,0.04,10054
freq,additive,4,0.04,0.04,10054
cdf,no_prag,4,0.08,0,10055
cdf,additive,4,0.08,0,10055
freq,additive,4,0.08,0,10055
cdf,additive,4,0.08,0.001,10056
freq,additive,4,0.08,0.001,10056
cdf,additive,4,0.08,0.01,10057
freq,additive,4,0.08,0.01,10057
cdf,additive,4,0.08,0.02,10058
freq,additive,4,0.08,0.02,10058
cdf,additive,4,0.08,0.04,10059
freq,additive,4,0.08,0.04,10059
cdf,no_prag,4,0.16,0,10060
cdf,additive,4,0.16,0,10060
freq,additive,4,0.16,0,10060
cdf,additive,4,0.16,0.001,10061
freq,additive,4,0.16,0.001,10061
cdf,additive,4,0.16,0.01,10062
freq,additive,4,0.16,0.01,10062
cdf,additive,4,0.16,0.02,10063
freq,additive,4,0.16,0.02,10063
cdf,additive,4,0.16,0.04,10064
freq,additive,4,0.16,0.04,10064
cdf,no_prag,4,0.32,0,10065
cdf,additive,4,0.32,0,10065
freq,additive,4,0.32,0,10065
cdf,additive,4,0.32,0.001,10066
freq,additive,4,0.32,0.001,10066
cdf,additive,4,0.32,0.01,10067
freq,additive,4,0.32,0.01,10067
cdf,additive,4,0.32,0.02,10068
freq,additive,4,0.32,0.02,10068
cdf,additive,4,0.32,0.04,10069
freq,additive,4,0.32,0.04,10069
cdf,no_prag,8,0,0,10070
cdf,additive,8,0,0,10070
freq,additive,8,0,0,10070
cdf,additive,8,0,0.001,10071
freq,additive,8,0,0.001,10071
cdf,additive,8,0,0.01,10072
freq,additive,8,0,0.01,10072
cdf,additive,8,0,0.02,10073
freq,additive,8,0,0.02,10073
cdf,additive,8,0,0.04,10074
freq,additive,8,0,0.04,10074
cdf,no_prag,8,0.01,0,10075
cdf,additive,8,0.01,0,10075
freq,additive,8,0.01,0,10075
cdf,additive,8,0.01,0.001,10076
freq,additive,8,0.01,0.001,10076
cdf,additive,8,0.01,0.01,10077
freq,additive,8,0.01,0.01,10077
cdf,additive,8,0.01,0.02,10078
freq,additive,8,0.01,0.02,10078
cdf,additive,8,0.01,0.04,10079
freq,additive,8,0.01,0.04,10079
cdf,no_prag,8,0.02,0,10080
cdf,additive,8,0.02,0,10080
freq,additive,8,0.02,0,10080
cdf,additive,8,0.02,0.001,10081
freq,additive,8,0.02,0.001,10081
cdf,additive,8,0.02,0.01,10082
freq,additive,8,0.02,0.01,10082
cdf,additive,8,0.02,0.02,10083
freq,additive,8,0.02,0.02,10083
cdf,additive,8,0.02,0.04,10084
freq,additive,8,0.02,0.04,10084
cdf,no_prag,8,0.04,0,10085
cdf,additive,8,0.04,0,10085
freq,additive,8,0.04,0,10085
cdf,additive,8,0.04,0.001,10086
freq,additive,8,0.04,0.001,10086
cdf,additive,8,0.04,0.01,10087
freq,additive,8,0.04,0.01,10087
cdf,additive,8,0.04,0.02,10088
freq,additive,8,0.04,0.02,10088
cdf,additive,8,0.04,0.04,10089
freq,additive,8,0.04,0.04,10089
cdf,no_prag,8,0.08,0,10090
cdf,additive,8,0.08,0,10090
freq,additive,8,0.08,0,10090
cdf,additive,8,0.08,0.001,10091
freq,additive,8,0.08,0.001,10091
cdf,additive,8,0.08,0.01,10092
freq,additive,8,0.08,0.01,10092
cdf,additive,8,0.08,0.02,10093
freq,additive,8,0.08,0.02,10093
cdf,additive,8,0.08,0.04,10094
freq,additive,8,0.08,0.04,10094
cdf,no_prag,8,0.16,0,10095
cdf,additive,8,0.16,0,10095
freq,additive,8,0.16,0,10095
cdf,additive,8,0.16,0.001,10096
freq,additive,8,0.16,0.001,10096
cdf,additive,8,0.16,0.01,10097
freq,additive,8,0.16,0.01,10097
cdf,additive,8,0.16,0.02,10098
freq,additive,8,0.16,0.02,10098
cdf,additive,8,0.16,0.04,10099
freq,additive,8,0.16,0.04,10099
cdf,no_prag,8,0.32,0,10100
cdf,additive,8,0.32,0,10100
freq,additive,8,0.32,0,10100
cdf,additive,8,0.32,0.001,10101
freq,additive,8,0.32,0.001,10101
cdf,additive,8,0.32,0.01,10102
freq,additive,8,0.32,0.01,10102
cdf,additive,8,0.32,0.02,10103
freq,additive,8,0.32,0.02,10103
cdf,additive,8,0.32,0.04,10104
freq,additive,8,0.32,0.04,10104
cdf,no_prag,12,0,0,10105
cdf,additive,12,0,0,10105
freq,additive,12,0,0,10105
cdf,additive,12,0,0.001,10106
freq,additive,12,0,0.001,10106
cdf,additive,12,0,0.01,10107
freq,additive,12,0,0.01,10107
cdf,additive,12,0,0.02,10108
freq,additive,12,0,0.02,10108
cdf,additive,12,0,0.04,10109
freq,additive,12,0,0.04,10109
cdf,no_prag,12,0.01,0,10110
cdf,additive,12,0.01,0,10110
freq,additive,12,0.01,0,10110
cdf,additive,12,0.01,0.001,10111
freq,additive,12,0.01,0.001,10111
cdf,additive,12,0.01,0.01,10112
freq,additive,12,0.01,0.01,10112
cdf,additive,12,0.01,0.02,10113
freq,additive,12,0.01,0.02,10113
cdf,additive,12,0.01,0.04,10114
freq,additive,12,0.01,0.04,10114
cdf,no_prag,12,0.02,0,10115
cdf,additive,12,0.02,0,10115
freq,additive,12,0.02,0,10115
cdf,additive,12,0.02,0.001,10116
freq,additive,12,0.02,0.001,10116
cdf,additive,12,0.02,0.01,10117
freq,additive,12,0.02,0.01,10117
cdf,additive,12,0.02,0.02,10118
freq,additive,12,0.02,0.02,10118
cdf,additive,12,0.02,0.04,10119
freq,additive,12,0.02,0.04,10119
cdf,no_prag,12,0.04,0,10120
cdf,additive,12,0.04,0,10120
freq,additive,12,0.04,0,10120
cdf,additive,12,0.04,0.001,10121
freq,additive,12,0.04,0.001,10121
cdf,additive,12,0.04,0.01,10122
freq,additive,12,0.04,0.01,10122
cdf,additive,12,0.04,0.02,10123
freq,additive,12,0.04,0.02,10123
cdf,additive,12,0.04,0.04,10124
freq,additive,12,0.04,0.04,10124
cdf,no_prag,12,0.08,0,10125
cdf,additive,12,0.08,0,10125
freq,additive,12,0.08,0,10125
cdf,additive,12,0.08,0.001,10126
freq,additive,12,0.08,0.001,10126
cdf,additive,12,0.08,0.01,10127
freq,additive,12,0.08,0.01,10127
cdf,additive,12,0.08,0.02,10128
freq,additive,12,0.08,0.02,10128
cdf,additive,12,0.08,0.04,10129
freq,additive,12,0.08,0.04,10129
cdf,no_prag,12,0.16,0,10130
cdf,additive,12,0.16,0,10130
freq,additive,12,0.16,0,10130
cdf,additive,12,0.16,0.001,10131
freq,additive,12,0.16,0.001,10131
cdf,additive,12,0.16,0.01,10132
freq,additive,12,0.16,0.01,10132
cdf,additive,12,0.16,0.02,10133
freq,additive,12,0.16,0.02,10133
cdf,additive,12,0.16,0.04,10134
freq,additive,12,0.16,0.04,10134
cdf,no_prag,12,0.32,0,10135
cdf,additive,12,0.32,0,10135
freq,additive,12,0.32,0,10135
cdf,additive,12,0.32,0.001,10136
freq,additive,12,0.32,0.001,10136
cdf,additive,12,0.32,0.01,10137
freq,additive,12,0.32,0.01,10137
cdf,additive,12,0.32,0.02,10138
freq,additive,12,0.32,0.02,10138
cdf,additive,12,0.32,0.04,10139
freq,additive,12,0.32,0.04,10139
cdf,no_prag,16,0,0,10140
cdf,additive,16,0,0,10140
freq,additive,16,0,0,10140
cdf,additive,16,0,0.001,10141
freq,additive,16,0,0.001,10141
cdf,additive,16,0,0.01,10142
freq,additive,16,0,0.01,10142
cdf,additive,16,0,0.02,10143
freq,additive,16,0,0.02,10143
cdf,additive,16,0,0.04,10144
freq,additive,16,0,0.04,10144
cdf,no_prag,16,0.01,0,10145
cdf,additive,16,0.01,0,10145
freq,additive,16,0.01,0,10145
cdf,additive,16,0.01,0.001,10146
freq,additive,16,0.01,0.001,10146
cdf,additive,16,0.01,0.01,10147
freq,additive,16,0.01,0.01,10147
cdf,additive,16,0.01,0.02,10148
freq,additive,16,0.01,0.02,10148
cdf,additive,16,0.01,0.04,10149
freq,additive,16,0.01,0.04,10149
cdf,no_prag,16,0.02,0,10150
cdf,additive,16,0.02,0,10150
freq,additive,16,0.02,0,10150
cdf,additive,16,0.02,0.001,10151
freq,additive,16,0.02,0.001,10151
cdf,additive,16,0.02,0.01,10152
freq,additive,16,0.02,0.01,10152
cdf,additive,16,0.02,0.02,10153
freq,additive,16,0.02,0.02,10153
cdf,additive,16,0.02,0.04,10154
freq,additive,16,0.02,0.04,10154
cdf,no_prag,16,0.04,0,10155
cdf,additive,16,0.04,0,10155
freq,additive,16,0.04,0,10155
cdf,additive,16,0.04,0.001,10156
freq,additive,16,0.04,0.001,10156
cdf,additive,16,0.04,0.01,10157
freq,additive,16,0.04,0.01,10157
cdf,additive,16,0.04,0.02,10158
freq,additive,16,0.04,0.02,10158
cdf,additive,16,0.04,0.04,10159
freq,additive,16,0.04,0.04,10159
cdf,no_prag,16,0.08,0,10160
cdf,additive,16,0.08,0,10160
freq,additive,16,0.08,0,10160
cdf,additive,16,0.08,0.001,10161
freq,additive,16,0.08,0.001,10161
cdf,additive,16,0.08,0.01,10162
freq,additive,16,0.08,0.01,10162
cdf,additive,16,0.08,0.02,10163
freq,additive,16,0.08,0.02,10163
cdf,additive,16,0.08,0.04,10164
freq,additive,16,0.08,0.04,10164
cdf,no_prag,16,0.16,0,10165
cdf,additive,16,0.16,0,10165
freq,additive,16,0.16,0,10165
cdf,additive,16,0.16,0.001,10166
freq,additive,16,0.16,0.001,10166
cdf,additive,16,0.16,0.01,10167
freq,additive,16,0.16,0.01,10167
cdf,additive,16,0.16,0.02,10168
freq,additive,16,0.16,0.02,10168
cdf,additive,16,0.16,0.04,10169
freq,additive,16,0.16,0.04,10169
cdf,no_prag,16,0.32,0,10170
cdf,additive,16,0.32,0,10170
freq,additive,16,0.32,0,10170
cdf,additive,16,0.32,0.001,10171
freq,additive,16,0.32,0.001,10171
cdf,additive,16,0.32,0.01,10172
freq,additive,16,0.32,0.01,10172
cdf,additive,16,0.32,0.02,10173
freq,additive,16,0.32,0.02,10173
cdf,additive,16,0.32,0.04,10174
freq,additive,16,0.32,0.04,10174
cdf,no_prag,32,0,0,10175
cdf,additive,32,0,0,10175
freq,additive,32,0,0,10175
cdf,additive,32,0,0.001,10176
freq,additive,32,0,0.001,10176
cdf,additive,32,0,0.01,10177
freq,additive,32,0,0.01,10177
cdf,additive,32,0,0.02,10178
freq,additive,32,0,0.02,10178
cdf,additive,32,0,0.04,10179
freq,additive,32,0,0.04,10179
cdf,no_prag,32,0.01,0,10180
cdf,additive,32,0.01,0,10180
freq,additive,32,0.01,0,10180
cdf,additive,32,0.01,0.001,10181
freq,additive,32,0.01,0.001,10181
cdf,additive,32,0.01,0.01,10182
freq,additive,32,0.01,0.01,10182
cdf,additive,32,0.01,0.02,10183
freq,additive,32,0.01,0.02,10183
cdf,additive,32,0.01,0.04,10184
freq,additive,32,0.01,0.04,10184
cdf,no_prag,32,0.02,0,10185
cdf,additive,32,0.02,0,10185
freq,additive,32,0.02,0,10185
cdf,additive,32,0.02,0.001,10186
freq,additive,32,0.02,0.001,10186
cdf,additive,32,0.02,0.01,10187
freq,additive,32,0.02,0.01,10187
cdf,additive,32,0.02,0.02,10188
freq,additive,32,0.02,0.02,10188
cdf,additive,32,0.02,0.04,10189
freq,additive,32,0.02,0.04,10189
cdf,no_prag,32,0.04,0,10190
cdf,additive,32,0.04,0,10190
freq,additive,32,0.04,0,10190
cdf,additive,32,0.04,0.001,10191
freq,additive,32,0.04,0.001,10191
cdf,additive,32,0.04,0.01,10192
freq,additive,32,0.04,0.01,10192
cdf,additive,32,0.04,0.02,10193
freq,additive,32,0.04,0.02,10193
cdf,additive,32,0.04,0.04,10194
freq,additive,32,0.04,0.04,10194
cdf,no_prag,32,0.08,0,10195
cdf,additive,32,0.08,0,10195
freq,additive,32,0.08,0,10195
cdf,additive,32,0.08,0.001,10196
freq,additive,32,0.08,0.001,10196
cdf,additive,32,0.08,0.01,10197
freq,additive,32,0.08,0.01,10197
cdf,additive,32,0.08,0.02,10198
freq,additive,32,0.08,0.02,10198
cdf,additive,32,0.08,0.04,10199
freq,additive,32,0.08,0.04,10199
cdf,no_prag,32,0.16,0,10200
cdf,additive,32,0.16,0,10200
freq,additive,32,0.16,0,10200
cdf,additive,32,0.16,0.001,10201
freq,additive,32,0.16,0.001,10201
cdf,additive,32,0.16,0.01,10202
freq,additive,32,0.16,0.01,10202
cdf,additive,32,0.16,0.02,10203
freq,additive,32,0.16,0.02,10203
cdf,additive,32,0.16,0.04,10204
freq,additive,32,0.16,0.04,10204
cdf,no_prag,32,0.32,0,10205
cdf,additive,32,0.32,0,10205
freq,additive,32,0.32,0,10205
cdf,additive,32,0.32,0.001,10206
freq,additive,32,0.32,0.001,10206
cdf,additive,32,0.32,0.01,10207
freq,additive,32,0.32,0.01,10207
cdf,additive,32,0.32,0.02,10208
freq,additive,32,0.32,0.02,10208
cdf,additive,32,0.32,0.04,10209
freq,additive,32,0.32,0.04,10209
