wordpair,boardnames,alpha,budget,clue,clue_probs_union,clue_probs_intersection
sun-bowl,e2_board2_words,0.0,budget=32,plate,4.810706067397164e-05,1e-09
sun-bowl,e2_board2_words,0.0,budget=64,breakfast,9.079250395351258e-05,0.001498753624318936
sun-bowl,e2_board2_words,0.0,budget=64,ice cream,9.265022525892446e-05,1e-09
sun-bowl,e2_board2_words,0.0,budget=64,set,5.168182316408311e-05,1e-09
sun-bowl,e2_board2_words,0.0,budget=64,plate,3.942216060544142e-05,1e-09
sun-bowl,e2_board2_words,0.0,budget=128,breakfast,7.947245534259075e-05,0.0007218456305193475
sun-bowl,e2_board2_words,0.0,budget=128,ice cream,8.109855515319756e-05,0.0007366154402353662
sun-bowl,e2_board2_words,0.0,budget=128,set,4.523811112792164e-05,0.0004108962370656557
sun-bowl,e2_board2_words,0.0,budget=128,plate,3.4506988592676374e-05,0.00031342581314025846
sun-bowl,e2_board2_words,0.0,budget=256,breakfast,7.396601491840168e-05,0.00038998244402173256
sun-bowl,e2_board2_words,0.0,budget=256,ice cream,7.547944648826655e-05,0.00039796194302714287
sun-bowl,e2_board2_words,0.0,budget=256,set,4.210367967296133e-05,0.00022198973297782217
sun-bowl,e2_board2_words,0.0,budget=256,plate,3.211608880123739e-05,0.00016933061510671684
sun-bowl,e2_board2_words,0.0,budget=512,breakfast,7.17055485786981e-05,0.00023526342887022244
sun-bowl,e2_board2_words,0.0,budget=512,ice cream,7.317272835137072e-05,0.00024007719504215492
sun-bowl,e2_board2_words,0.0,budget=512,set,4.081695426557814e-05,0.00013391901752233016
sun-bowl,e2_board2_words,0.0,budget=512,plate,3.113459293751921e-05,0.00010215152434013178
tea-bean,e1_board10_words,0.0,budget=2,coffee,0.007595000575017729,0.46771367901242583
tea-bean,e1_board10_words,0.0,budget=2,Boston,0.006907743817000534,1e-09
tea-bean,e1_board10_words,0.0,budget=2,time,0.0036562434135461747,1e-09
tea-bean,e1_board10_words,0.0,budget=2,food,0.006040205990910263,1e-09
tea-bean,e1_board10_words,0.0,budget=4,coffee,0.0006935564299961354,0.15089596219873164
tea-bean,e1_board10_words,0.0,budget=4,Boston,0.0006307978641641623,1e-09
tea-bean,e1_board10_words,0.0,budget=4,time,0.0003338789910611754,1e-09
tea-bean,e1_board10_words,0.0,budget=4,food,0.000551576482729524,0.12000561235965672
tea-bean,e1_board10_words,0.0,budget=8,coffee,0.00030749422979087427,0.039394987526449717
tea-bean,e1_board10_words,0.0,budget=8,Boston,0.000279669677917871,1e-09
tea-bean,e1_board10_words,0.0,budget=8,time,0.00014802813262113724,1e-09
tea-bean,e1_board10_words,0.0,budget=8,food,0.0002445461946457904,0.031330325431679275
tea-bean,e1_board10_words,0.0,budget=16,coffee,0.00019416804194039263,0.01409527156882919
tea-bean,e1_board10_words,0.0,budget=16,Boston,0.00017659815531609972,1e-09
tea-bean,e1_board10_words,0.0,budget=16,time,9.347275453814707e-05,0.00678548254560943
tea-bean,e1_board10_words,0.0,budget=16,food,0.0001544193392202524,0.011209787666586245
tea-bean,e1_board10_words,0.0,budget=32,coffee,0.0001423231378113719,0.004684944525018414
tea-bean,e1_board10_words,0.0,budget=32,Boston,0.0001294445952336645,1e-09
tea-bean,e1_board10_words,0.0,budget=32,time,6.851454849519065e-05,0.0022553385471452457
tea-bean,e1_board10_words,0.0,budget=32,food,0.00011318775570354567,0.00372587595057982
tea-bean,e1_board10_words,0.0,budget=64,coffee,0.00011635704989926695,0.0019025511730840002
tea-bean,e1_board10_words,0.0,budget=64,Boston,0.00010582812786741726,1e-09
tea-bean,e1_board10_words,0.0,budget=64,time,5.601443911844145e-05,0.0009158906739788741
tea-bean,e1_board10_words,0.0,budget=64,food,9.253726091845043e-05,0.00151307440732465
tea-bean,e1_board10_words,0.0,budget=128,coffee,0.00010277285872056759,0.0009172983722994518
tea-bean,e1_board10_words,0.0,budget=128,Boston,9.347314359891447e-05,1e-09
tea-bean,e1_board10_words,0.0,budget=128,time,4.947499135475835e-05,0.00044158866070509396
tea-bean,e1_board10_words,0.0,budget=128,food,8.173392889381018e-05,0.0007295155634405529
tea-bean,e1_board10_words,0.0,budget=256,coffee,9.613891006437806e-05,0.0005134424896619968
tea-bean,e1_board10_words,0.0,budget=256,Boston,8.743948799093115e-05,1e-09
tea-bean,e1_board10_words,0.0,budget=256,time,4.628139961761225e-05,0.0002471718997937068
tea-bean,e1_board10_words,0.0,budget=256,food,7.645803509752648e-05,0.00040833418923566506
tea-bean,e1_board10_words,0.0,budget=512,coffee,9.312845238157588e-05,0.0003088373645215376
tea-bean,e1_board10_words,0.0,budget=512,Boston,8.47014407400697e-05,1e-09
tea-bean,e1_board10_words,0.0,budget=512,time,4.483216127117812e-05,0.00014867471947310458
tea-bean,e1_board10_words,0.0,budget=512,food,7.406385693368861e-05,0.0002456143723722593
teeth-gums,e2_board3_words,0.0,budget=2,mouth,0.009740506263135128,0.12474176452578105
teeth-gums,e2_board3_words,0.0,budget=2,gingivitis,1e-09,1e-09
teeth-gums,e2_board3_words,0.0,budget=2,brush,0.00913492251895721,1e-09
teeth-gums,e2_board3_words,0.0,budget=2,floss,0.011906126288297384,1e-09
teeth-gums,e2_board3_words,0.0,budget=4,mouth,0.0007690077935336322,0.07026333977112786
teeth-gums,e2_board3_words,0.0,budget=4,gingivitis,1e-09,1e-09
teeth-gums,e2_board3_words,0.0,budget=4,brush,0.0007211972787277822,0.06589494913232863
teeth-gums,e2_board3_words,0.0,budget=4,floss,0.0009399823437462048,1e-09
teeth-gums,e2_board3_words,0.0,budget=8,mouth,0.00028572575377218174,0.029919681297845
teeth-gums,e2_board3_words,0.0,budget=8,gingivitis,1e-09,1e-09
teeth-gums,e2_board3_words,0.0,budget=8,brush,0.00026796170053890314,0.028059524121668903
teeth-gums,e2_board3_words,0.0,budget=8,floss,0.0003492515497993848,1e-09
teeth-gums,e2_board3_words,0.0,budget=16,mouth,0.00017120476312631897,0.011516713548265103
teeth-gums,e2_board3_words,0.0,budget=16,gingivitis,1e-09,1e-09
teeth-gums,e2_board3_words,0.0,budget=16,brush,0.00016056067352006074,0.010800699993858935
teeth-gums,e2_board3_words,0.0,budget=16,floss,0.00020926895131258893,1e-09
teeth-gums,e2_board3_words,0.0,budget=32,mouth,0.0001249781962321471,0.0040572012057025954
teeth-gums,e2_board3_words,0.0,budget=32,gingivitis,1e-09,1e-09
teeth-gums,e2_board3_words,0.0,budget=32,brush,0.00011720809045219292,0.003804958146598835
teeth-gums,e2_board3_words,0.0,budget=32,floss,0.0001527647688349844,1e-09
teeth-gums,e2_board3_words,0.0,budget=64,mouth,0.00010267743411501856,0.0015573041768419107
teeth-gums,e2_board3_words,0.0,budget=64,gingivitis,1e-09,1e-09
teeth-gums,e2_board3_words,0.0,budget=64,brush,9.629380442327594e-05,0.0014604839429896827
teeth-gums,e2_board3_words,0.0,budget=64,floss,0.0001255058479001756,1e-09
teeth-gums,e2_board3_words,0.0,budget=128,mouth,9.047006362507982e-05,0.0008103441255197791
teeth-gums,e2_board3_words,0.0,budget=128,gingivitis,1e-09,1e-09
teeth-gums,e2_board3_words,0.0,budget=128,brush,8.484538679760902e-05,0.0007599636610605428
teeth-gums,e2_board3_words,0.0,budget=128,floss,0.00011058439610137916,1e-09
teeth-gums,e2_board3_words,0.0,budget=256,mouth,8.467879067644605e-05,0.00043920716817816974
teeth-gums,e2_board3_words,0.0,budget=256,gingivitis,1e-09,1e-09
teeth-gums,e2_board3_words,0.0,budget=256,brush,7.941416708040361e-05,0.00041190091589621617
teeth-gums,e2_board3_words,0.0,budget=256,floss,0.000103505541549702,0.0005368566961294312
teeth-gums,e2_board3_words,0.0,budget=512,mouth,8.159313942915109e-05,0.00026589459336464016
teeth-gums,e2_board3_words,0.0,budget=512,gingivitis,1e-09,1e-09
teeth-gums,e2_board3_words,0.0,budget=512,brush,7.652035598854659e-05,0.0002493634769055459
teeth-gums,e2_board3_words,0.0,budget=512,floss,9.973385325758736e-05,0.0003250113004861344
tourist-comedy,e1_board10_words,0.0,budget=2,funny,0.00759788465391115,1e-09
tourist-comedy,e1_board10_words,0.0,budget=2,Las Vegas,1e-09,1e-09
tourist-comedy,e1_board10_words,0.0,budget=2,show,0.004614097636742827,1e-09
tourist-comedy,e1_board10_words,0.0,budget=2,entertain,1e-09,1e-09
tourist-comedy,e1_board10_words,0.0,budget=4,funny,0.0007974464550522791,0.2556149354982516
tourist-comedy,e1_board10_words,0.0,budget=4,Las Vegas,1e-09,1e-09
tourist-comedy,e1_board10_words,0.0,budget=4,show,0.0004842789764900654,1e-09
tourist-comedy,e1_board10_words,0.0,budget=4,entertain,0.0005055272310222381,1e-09
tourist-comedy,e1_board10_words,0.0,budget=8,funny,0.00036347617430471357,0.05957357830560621
tourist-comedy,e1_board10_words,0.0,budget=8,Las Vegas,1e-09,1e-09
tourist-comedy,e1_board10_words,0.0,budget=8,show,0.00022073440612294337,1e-09
tourist-comedy,e1_board10_words,0.0,budget=8,entertain,0.00023041936267278548,1e-09
tourist-comedy,e1_board10_words,0.0,budget=16,funny,0.00023316074241953733,0.014310077614558
tourist-comedy,e1_board10_words,0.0,budget=16,Las Vegas,1e-09,1e-09
tourist-comedy,e1_board10_words,0.0,budget=16,show,0.00014159552027752736,1e-09
tourist-comedy,e1_board10_words,0.0,budget=16,entertain,0.0001478081741434423,1e-09
tourist-comedy,e1_board10_words,0.0,budget=32,funny,0.00017353419291842137,0.005902843224352405
tourist-comedy,e1_board10_words,0.0,budget=32,Las Vegas,0.00013058401414553917,1e-09
tourist-comedy,e1_board10_words,0.0,budget=32,show,0.00010538508360044464,0.0035847207758711447
tourist-comedy,e1_board10_words,0.0,budget=32,entertain,0.00011000896609161962,1e-09
tourist-comedy,e1_board10_words,0.0,budget=64,funny,0.00014231904472653044,0.0024152147609342806
tourist-comedy,e1_board10_words,0.0,budget=64,Las Vegas,0.00010709469895933136,1e-09
tourist-comedy,e1_board10_words,0.0,budget=64,show,8.64285255499563e-05,0.001466728863133854
tourist-comedy,e1_board10_words,0.0,budget=64,entertain,9.02206689195406e-05,1e-09
tourist-comedy,e1_board10_words,0.0,budget=128,funny,0.00012606457044912926,0.00115255404690063
tourist-comedy,e1_board10_words,0.0,budget=128,Las Vegas,9.486325071693062e-05,1e-09
tourist-comedy,e1_board10_words,0.0,budget=128,show,7.655739236405747e-05,0.0006999312501124958
tourist-comedy,e1_board10_words,0.0,budget=128,entertain,7.991642927922755e-05,1e-09
tourist-comedy,e1_board10_words,0.0,budget=256,funny,0.00011763390118987808,0.0006102079434951162
tourist-comedy,e1_board10_words,0.0,budget=256,Las Vegas,8.851919473988201e-05,1e-09
tourist-comedy,e1_board10_words,0.0,budget=256,show,7.143755534662569e-05,0.0003705714364264738
tourist-comedy,e1_board10_words,0.0,budget=256,entertain,7.457195397396815e-05,1e-09
tourist-comedy,e1_board10_words,0.0,budget=512,funny,0.00011370076309871199,0.00038005215628579065
tourist-comedy,e1_board10_words,0.0,budget=512,Las Vegas,8.555951888871048e-05,1e-09
tourist-comedy,e1_board10_words,0.0,budget=512,show,6.904901116649119e-05,0.000230800786802493
tourist-comedy,e1_board10_words,0.0,budget=512,entertain,7.207860988063347e-05,1e-09
travel-ankle,e2_board4_words,0.0,budget=2,trip,0.004532017666574042,1e-09
travel-ankle,e2_board4_words,0.0,budget=2,globetrotter,1e-09,1e-09
travel-ankle,e2_board4_words,0.0,budget=2,break,0.0043257234657120384,1e-09
travel-ankle,e2_board4_words,0.0,budget=2,leg,0.005869056159775066,1e-09
travel-ankle,e2_board4_words,0.0,budget=4,trip,0.00048803480321336483,1e-09
travel-ankle,e2_board4_words,0.0,budget=4,globetrotter,1e-09,1e-09
travel-ankle,e2_board4_words,0.0,budget=4,break,0.0004658198082312614,1e-09
travel-ankle,e2_board4_words,0.0,budget=4,leg,0.0006320151152785043,1e-09
travel-ankle,e2_board4_words,0.0,budget=8,trip,0.00022406883678649509,1e-09
travel-ankle,e2_board4_words,0.0,budget=8,globetrotter,1e-09,1e-09
travel-ankle,e2_board4_words,0.0,budget=8,break,0.00021386938368994713,1e-09
travel-ankle,e2_board4_words,0.0,budget=8,leg,0.0002901737556000165,1e-09
travel-ankle,e2_board4_words,0.0,budget=16,trip,0.0001414714591300709,0.009638784334569063
travel-ankle,e2_board4_words,0.0,budget=16,globetrotter,1e-09,1e-09
travel-ankle,e2_board4_words,0.0,budget=16,break,0.000135031779553958,1e-09
travel-ankle,e2_board4_words,0.0,budget=16,leg,0.00018320845145058172,1e-09
travel-ankle,e2_board4_words,0.0,budget=32,trip,0.00010607081281012954,0.0033878702237577197
travel-ankle,e2_board4_words,0.0,budget=32,globetrotter,1e-09,1e-09
travel-ankle,e2_board4_words,0.0,budget=32,break,0.00010124254532016842,1e-09
travel-ankle,e2_board4_words,0.0,budget=32,leg,0.00013736388582223722,0.004387361671582956
travel-ankle,e2_board4_words,0.0,budget=64,trip,8.743513798675267e-05,0.00132083973117328
travel-ankle,e2_board4_words,0.0,budget=64,globetrotter,1e-09,1e-09
travel-ankle,e2_board4_words,0.0,budget=64,break,8.3455153078205e-05,1e-09
travel-ankle,e2_board4_words,0.0,budget=64,leg,0.0001132303033518084,0.0017105146384343935
travel-ankle,e2_board4_words,0.0,budget=128,trip,7.744152734504158e-05,0.0006787170929691064
travel-ankle,e2_board4_words,0.0,budget=128,globetrotter,1e-09,1e-09
travel-ankle,e2_board4_words,0.0,budget=128,break,7.391644444101681e-05,0.0006478223766183451
travel-ankle,e2_board4_words,0.0,budget=128,leg,0.00010028837187441708,0.0008789526052854544
travel-ankle,e2_board4_words,0.0,budget=256,trip,7.242604903529442e-05,0.000377367403697749
travel-ankle,e2_board4_words,0.0,budget=256,globetrotter,1e-09,1e-09
travel-ankle,e2_board4_words,0.0,budget=256,break,6.912926711462222e-05,0.0003601899095429114
travel-ankle,e2_board4_words,0.0,budget=256,leg,9.379322423076461e-05,0.0004886985550620897
travel-ankle,e2_board4_words,0.0,budget=512,trip,6.997046776465219e-05,0.0002295604293525672
travel-ankle,e2_board4_words,0.0,budget=512,globetrotter,1e-09,1e-09
travel-ankle,e2_board4_words,0.0,budget=512,break,6.678546214609263e-05,0.00021911100289244802
travel-ankle,e2_board4_words,0.0,budget=512,leg,9.061319594257267e-05,0.00029728548100536883
tree-oak,e2_board1_words,0.0,budget=2,forest,0.004801177863098551,0.12436680946239709
tree-oak,e2_board1_words,0.0,budget=2,deciduous,1e-09,1e-09
tree-oak,e2_board1_words,0.0,budget=2,green,0.005216938879182454,1e-09
tree-oak,e2_board1_words,0.0,budget=2,maple,0.008627005357661468,1e-09
tree-oak,e2_board1_words,0.0,budget=4,forest,0.00048346633393274354,0.039122389238064145
tree-oak,e2_board1_words,0.0,budget=4,deciduous,1e-09,1e-09
tree-oak,e2_board1_words,0.0,budget=4,green,0.0005253324051281383,0.04251021713468578
tree-oak,e2_board1_words,0.0,budget=4,maple,0.0008687173797795862,1e-09
tree-oak,e2_board1_words,0.0,budget=8,forest,0.0001903436011409813,0.018769445078047096
tree-oak,e2_board1_words,0.0,budget=8,deciduous,1e-09,1e-09
tree-oak,e2_board1_words,0.0,budget=8,green,0.0002068265249717536,0.020394796976996248
tree-oak,e2_board1_words,0.0,budget=8,maple,0.00034201925312137027,1e-09
tree-oak,e2_board1_words,0.0,budget=16,forest,0.00011546380793315746,0.008053018674144617
tree-oak,e2_board1_words,0.0,budget=16,deciduous,1e-09,1e-09
tree-oak,e2_board1_words,0.0,budget=16,green,0.00012546246898593186,0.008750374890051232
tree-oak,e2_board1_words,0.0,budget=16,maple,0.00020747135766648796,1e-09
tree-oak,e2_board1_words,0.0,budget=32,forest,8.250624223516719e-05,0.0030408032311663473
tree-oak,e2_board1_words,0.0,budget=32,deciduous,1e-09,1e-09
tree-oak,e2_board1_words,0.0,budget=32,green,8.965092216227564e-05,0.0033041234990568236
tree-oak,e2_board1_words,0.0,budget=32,maple,0.00014825149454970144,1e-09
tree-oak,e2_board1_words,0.0,budget=64,forest,6.685904254867547e-05,0.0011002212811860909
tree-oak,e2_board1_words,0.0,budget=64,deciduous,1e-09,1e-09
tree-oak,e2_board1_words,0.0,budget=64,green,7.26487433798158e-05,0.0011954956348605972
tree-oak,e2_board1_words,0.0,budget=64,maple,0.00012013579474085395,1e-09
tree-oak,e2_board1_words,0.0,budget=128,forest,5.918912491362217e-05,0.0005342087121657507
tree-oak,e2_board1_words,0.0,budget=128,deciduous,1e-09,1e-09
tree-oak,e2_board1_words,0.0,budget=128,green,6.431464440423377e-05,0.0005804688515115501
tree-oak,e2_board1_words,0.0,budget=128,maple,0.00010635408899756292,1e-09
tree-oak,e2_board1_words,0.0,budget=256,forest,5.5186269913306003e-05,0.0002916437706659123
tree-oak,e2_board1_words,0.0,budget=256,deciduous,1e-09,1e-09
tree-oak,e2_board1_words,0.0,budget=256,green,5.996515965812979e-05,0.0003168988463752605
tree-oak,e2_board1_words,0.0,budget=256,maple,9.916155155813903e-05,1e-09
tree-oak,e2_board1_words,0.0,budget=512,forest,5.356108223982166e-05,0.00017455275097440735
tree-oak,e2_board1_words,0.0,budget=512,deciduous,1e-09,1e-09
tree-oak,e2_board1_words,0.0,budget=512,green,5.819923783612572e-05,0.00018966825620555993
tree-oak,e2_board1_words,0.0,budget=512,maple,9.624133006955073e-05,0.000313645434680671
void-couch,e1_board1_words,0.0,budget=2,sit,0.0071770529414736765,1e-09
void-couch,e1_board1_words,0.0,budget=2,sedentary,1e-09,1e-09
void-couch,e1_board1_words,0.0,budget=2,move,1e-09,1e-09
void-couch,e1_board1_words,0.0,budget=2,empty,0.007998125098588653,1e-09
void-couch,e1_board1_words,0.0,budget=4,sit,0.0006760480115570711,1e-09
void-couch,e1_board1_words,0.0,budget=4,sedentary,1e-09,1e-09
void-couch,e1_board1_words,0.0,budget=4,move,0.000597702919470168,1e-09
void-couch,e1_board1_words,0.0,budget=4,empty,0.000753389533723477,1e-09
void-couch,e1_board1_words,0.0,budget=8,sit,0.00029673563995047945,1e-09
void-couch,e1_board1_words,0.0,budget=8,sedentary,1e-09,1e-09
void-couch,e1_board1_words,0.0,budget=8,move,0.0002623478736380806,1e-09
void-couch,e1_board1_words,0.0,budget=8,empty,0.0003306829124554814,1e-09
void-couch,e1_board1_words,0.0,budget=16,sit,0.00018785537320220063,1e-09
void-couch,e1_board1_words,0.0,budget=16,sedentary,1e-09,1e-09
void-couch,e1_board1_words,0.0,budget=16,move,0.00016608540086155492,1e-09
void-couch,e1_board1_words,0.0,budget=16,empty,0.00020934648073039712,0.012719136926069182
void-couch,e1_board1_words,0.0,budget=32,sit,0.0001400441373402532,0.0043293839821646855
void-couch,e1_board1_words,0.0,budget=32,sedentary,1e-09,1e-09
void-couch,e1_board1_words,0.0,budget=32,move,0.0001238148597614568,0.003827665197457303
void-couch,e1_board1_words,0.0,budget=32,empty,0.00015606552423469864,0.004824675945900023
void-couch,e1_board1_words,0.0,budget=64,sit,0.00011459972831717966,0.0018592694417642677
void-couch,e1_board1_words,0.0,budget=64,sedentary,1e-09,1e-09
void-couch,e1_board1_words,0.0,budget=64,move,0.00010131912381179152,0.001643804514511701
void-couch,e1_board1_words,0.0,budget=64,empty,0.00012771021348448794,0.0020719743477550946
void-couch,e1_board1_words,0.0,budget=128,sit,0.00010091657841097861,0.00092090080423558
void-couch,e1_board1_words,0.0,budget=128,sedentary,1e-09,1e-09
void-couch,e1_board1_words,0.0,budget=128,move,8.922167140209103e-05,0.0008141804869247302
void-couch,e1_board1_words,0.0,budget=128,empty,0.00011246167824516642,0.001026254076113127
void-couch,e1_board1_words,0.0,budget=256,sit,9.425217202670601e-05,0.0004986637445205612
void-couch,e1_board1_words,0.0,budget=256,sedentary,1e-09,1e-09
void-couch,e1_board1_words,0.0,budget=256,move,8.332958225410143e-05,0.00044087516099247355
void-couch,e1_board1_words,0.0,budget=256,empty,0.00010503484770568032,0.0005557120789452
void-couch,e1_board1_words,0.0,budget=512,sit,9.122270295546229e-05,0.0003014506341267712
void-couch,e1_board1_words,0.0,budget=512,sedentary,1e-09,1e-09
void-couch,e1_board1_words,0.0,budget=512,move,8.065118888946968e-05,0.00026651646186891297
void-couch,e1_board1_words,0.0,budget=512,empty,0.00010165880007001425,0.00033593731333124747
war-quiet,e1_board6_words,0.0,budget=2,peace,0.004669780744331934,1.0
war-quiet,e1_board6_words,0.0,budget=2,ceasefire,1e-09,1e-09
war-quiet,e1_board6_words,0.0,budget=2,death,0.005217331440684753,1e-09
war-quiet,e1_board6_words,0.0,budget=2,silence,0.006218734238269142,1e-09
war-quiet,e1_board6_words,0.0,budget=4,peace,0.0005162409177938267,0.10548504151357739
war-quiet,e1_board6_words,0.0,budget=4,ceasefire,1e-09,1e-09
war-quiet,e1_board6_words,0.0,budget=4,death,0.0005767722552376507,1e-09
war-quiet,e1_board6_words,0.0,budget=4,silence,0.0006874766175214154,1e-09
war-quiet,e1_board6_words,0.0,budget=8,peace,0.0002415562092521511,0.032561994907368656
war-quiet,e1_board6_words,0.0,budget=8,ceasefire,1e-09,1e-09
war-quiet,e1_board6_words,0.0,budget=8,death,0.0002698796526482681,1e-09
war-quiet,e1_board6_words,0.0,budget=8,silence,0.00032167974283721124,1e-09
war-quiet,e1_board6_words,0.0,budget=16,peace,0.00015508432600907615,0.00912088344834131
war-quiet,e1_board6_words,0.0,budget=16,ceasefire,1e-09,1e-09
war-quiet,e1_board6_words,0.0,budget=16,death,0.00017326859104180748,0.01019034395557261
war-quiet,e1_board6_words,0.0,budget=16,silence,0.00020652537255461833,1e-09
war-quiet,e1_board6_words,0.0,budget=32,peace,0.0001171734148719628,0.0035716558542216123
war-quiet,e1_board6_words,0.0,budget=32,ceasefire,1e-09,1e-09
war-quiet,e1_board6_words,0.0,budget=32,death,0.00013091247210394416,0.003990446961809565
war-quiet,e1_board6_words,0.0,budget=32,silence,0.00015603951593736644,0.004756364327152136
war-quiet,e1_board6_words,0.0,budget=64,peace,9.662643366737395e-05,0.0015635978357549873
war-quiet,e1_board6_words,0.0,budget=64,ceasefire,1e-09,1e-09
war-quiet,e1_board6_words,0.0,budget=64,death,0.00010795627417538459,0.0017469360117116587
war-quiet,e1_board6_words,0.0,budget=64,silence,0.00012867715729448137,0.002082238959055056
war-quiet,e1_board6_words,0.0,budget=128,peace,8.56731161104334e-05,0.0007627481988403154
war-quiet,e1_board6_words,0.0,budget=128,ceasefire,1e-09,1e-09
war-quiet,e1_board6_words,0.0,budget=128,death,9.571863579396939e-05,0.0008521835128909371
war-quiet,e1_board6_words,0.0,budget=128,silence,0.000114090654277898,0.0010157496891184292
war-quiet,e1_board6_words,0.0,budget=256,peace,7.988848408380287e-05,0.00041146249820721113
war-quiet,e1_board6_words,0.0,budget=256,ceasefire,1e-09,1e-09
war-quiet,e1_board6_words,0.0,budget=256,death,8.925573224502576e-05,0.0004597081417933449
war-quiet,e1_board6_words,0.0,budget=256,silence,0.00010638727563780686,0.0005479434828863688
war-quiet,e1_board6_words,0.0,budget=512,peace,7.741251731190997e-05,0.0002499571284935723
war-quiet,e1_board6_words,0.0,budget=512,ceasefire,1e-09,1e-09
war-quiet,e1_board6_words,0.0,budget=512,death,8.64894483459868e-05,0.0002792656136791196
war-quiet,e1_board6_words,0.0,budget=512,silence,0.0001030900374632146,0.00033286722400171164
weird-trauma,e2_board9_words,0.0,budget=2,crazy,0.005147208943538162,1e-09
weird-trauma,e2_board9_words,0.0,budget=2,dysfunction,1e-09,1e-09
weird-trauma,e2_board9_words,0.0,budget=2,you,1e-09,1e-09
weird-trauma,e2_board9_words,0.0,budget=2,abnormal,0.00693910164325646,1e-09
weird-trauma,e2_board9_words,0.0,budget=4,crazy,0.000524083394898929,1e-09
weird-trauma,e2_board9_words,0.0,budget=4,dysfunction,1e-09,1e-09
weird-trauma,e2_board9_words,0.0,budget=4,you,0.0006525239341798123,1e-09
weird-trauma,e2_board9_words,0.0,budget=4,abnormal,0.0007065320228183234,1e-09
weird-trauma,e2_board9_words,0.0,budget=8,crazy,0.0002365420832637209,0.033539842414489755
weird-trauma,e2_board9_words,0.0,budget=8,dysfunction,1e-09,1e-09
weird-trauma,e2_board9_words,0.0,budget=8,you,0.00029451299597099164,1e-09
weird-trauma,e2_board9_words,0.0,budget=8,abnormal,0.000318889242049364,1e-09
weird-trauma,e2_board9_words,0.0,budget=16,crazy,0.00015148271746562672,0.01050683680720604
weird-trauma,e2_board9_words,0.0,budget=16,dysfunction,1e-09,1e-09
weird-trauma,e2_board9_words,0.0,budget=16,you,0.00018860757605186566,1e-09
weird-trauma,e2_board9_words,0.0,budget=16,abnormal,0.00020421824433809114,1e-09
weird-trauma,e2_board9_words,0.0,budget=32,crazy,0.0001136882066438455,0.0037267254466040152
weird-trauma,e2_board9_words,0.0,budget=32,dysfunction,1e-09,1e-09
weird-trauma,e2_board9_words,0.0,budget=32,you,0.00014155051770605362,1e-09
weird-trauma,e2_board9_words,0.0,budget=32,abnormal,0.00015326636827742748,1e-09
weird-trauma,e2_board9_words,0.0,budget=64,crazy,9.325958716351487e-05,0.0015389050815813679
weird-trauma,e2_board9_words,0.0,budget=64,dysfunction,1e-09,1e-09
weird-trauma,e2_board9_words,0.0,budget=64,you,0.0001161153230730726,1e-09
weird-trauma,e2_board9_words,0.0,budget=64,abnormal,0.0001257259539362951,1e-09
weird-trauma,e2_board9_words,0.0,budget=128,crazy,8.261546480760483e-05,0.0007184174469242649
weird-trauma,e2_board9_words,0.0,budget=128,dysfunction,1e-09,1e-09
weird-trauma,e2_board9_words,0.0,budget=128,you,0.00010286257615688923,0.000894484701124416
weird-trauma,e2_board9_words,0.0,budget=128,abnormal,0.0001113763039140936,1e-09
weird-trauma,e2_board9_words,0.0,budget=256,crazy,7.726862411038984e-05,0.00039929225369885016
weird-trauma,e2_board9_words,0.0,budget=256,dysfunction,1e-09,1e-09
weird-trauma,e2_board9_words,0.0,budget=256,you,9.620535030096927e-05,0.0004971494132557754
weird-trauma,e2_board9_words,0.0,budget=256,abnormal,0.00010416807291448486,0.0005382974664861152
weird-trauma,e2_board9_words,0.0,budget=512,crazy,7.47465964716811e-05,0.00024298930824563687
weird-trauma,e2_board9_words,0.0,budget=512,dysfunction,1e-09,1e-09
weird-trauma,e2_board9_words,0.0,budget=512,you,9.306523288275222e-05,0.0003025402844725735
weird-trauma,e2_board9_words,0.0,budget=512,abnormal,0.00010076805431720752,0.0003275809330137688
army-drum,e2_board8_words,0.1,budget=2,beat,0.006809180100160556,1e-09
army-drum,e2_board8_words,0.1,budget=2,marching,1e-09,1e-09
army-drum,e2_board8_words,0.1,budget=2,war,0.008266883925208647,1e-09
army-drum,e2_board8_words,0.1,budget=2,military,0.010669491964970008,1e-09
army-drum,e2_board8_words,0.1,budget=4,beat,0.0007761577867146744,1e-09
army-drum,e2_board8_words,0.1,budget=4,marching,0.0013946291156313123,1e-09
army-drum,e2_board8_words,0.1,budget=4,war,0.0009423170243750444,0.23545527384143863
army-drum,e2_board8_words,0.1,budget=4,military,0.0012161830274845951,1e-09
army-drum,e2_board8_words,0.1,budget=8,beat,0.00036844185466421365,1e-09
army-drum,e2_board8_words,0.1,budget=8,marching,0.0006620299979297983,1e-09
army-drum,e2_board8_words,0.1,budget=8,war,0.00044731759197055577,0.04726596392491147
army-drum,e2_board8_words,0.1,budget=8,military,0.0005773216966027646,1e-09
army-drum,e2_board8_words,0.1,budget=16,beat,0.00023708775692609822,1e-09
army-drum,e2_board8_words,0.1,budget=16,marching,0.00042600808035236134,1e-09
army-drum,e2_board8_words,0.1,budget=16,war,0.00028784331413849975,0.01990099466405629
army-drum,e2_board8_words,0.1,budget=16,military,0.00037149934064104447,1e-09
