wordpair,boardnames,alpha,budget,clue,clue_probs_union,clue_probs_intersection
army-drum,e2_board8_words,0.1,budget=8,war,0.0004473175919705,0.0472659639249114
army-drum,e2_board8_words,0.1,budget=8,military,0.0005773216966027,1e-09
army-drum,e2_board8_words,0.1,budget=16,beat,0.000237087756926,1e-09
army-drum,e2_board8_words,0.1,budget=16,marching,0.0004260080803523,1e-09
army-drum,e2_board8_words,0.1,budget=16,war,0.0002878433141384,0.0199009946640562
army-drum,e2_board8_words,0.1,budget=16,military,0.000371499340641,1e-09
army-drum,e2_board8_words,0.1,budget=32,beat,0.000179077546991,0.0062452079807001
army-drum,e2_board8_words,0.1,budget=32,marching,0.0003217731822889,1e-09
army-drum,e2_board8_words,0.1,budget=32,war,0.000217414324898,0.0075821771058776
army-drum,e2_board8_words,0.1,budget=32,military,0.0002806015438895,1e-09
army-drum,e2_board8_words,0.1,budget=64,beat,0.0001477897715617,0.0023966945639469
army-drum,e2_board8_words,0.1,budget=64,marching,0.000265554146258,1e-09
army-drum,e2_board8_words,0.1,budget=64,war,0.000179428487551,0.0029097770176266
army-drum,e2_board8_words,0.1,budget=64,military,0.0002315758662553,0.0037554467669192
army-drum,e2_board8_words,0.1,budget=128,beat,0.0001303624711534,0.0011513088531033
army-drum,e2_board8_words,0.1,budget=128,marching,0.0002342401261292,1e-09
army-drum,e2_board8_words,0.1,budget=128,war,0.0001582703646219,0.0013977801307452
army-drum,e2_board8_words,0.1,budget=128,military,0.0002042685489362,0.0018040175728492
army-drum,e2_board8_words,0.1,budget=256,beat,0.0001216497994855,0.0006342711277573
army-drum,e2_board8_words,0.1,budget=256,marching,0.000218584874335,1e-09
army-drum,e2_board8_words,0.1,budget=256,war,0.0001476924911778,0.0007700553830494
army-drum,e2_board8_words,0.1,budget=256,military,0.0001906164235721,0.0009938569110634
army-drum,e2_board8_words,0.1,budget=512,beat,0.0001173522949053,0.0003841360070432
army-drum,e2_board8_words,0.1,budget=512,marching,0.0002108629586181,1e-09
army-drum,e2_board8_words,0.1,budget=512,war,0.0001424749802573,0.0004663715359275
army-drum,e2_board8_words,0.1,budget=512,military,0.000183882545203,0.0006019132965078
army-drum,e2_board8_words,0.2,budget=2,beat,0.008678214183719,1e-09
army-drum,e2_board8_words,0.2,budget=2,marching,1e-09,1e-09
army-drum,e2_board8_words,0.2,budget=2,war,0.010508461613018,1e-09
army-drum,e2_board8_words,0.2,budget=2,military,0.0151310987765564,1e-09
army-drum,e2_board8_words,0.2,budget=4,beat,0.0011798882651799,1e-09
army-drum,e2_board8_words,0.2,budget=4,marching,0.0031577152340373,1e-09
army-drum,e2_board8_words,0.2,budget=4,war,0.0014287283397031,0.2733507959640464
army-drum,e2_board8_words,0.2,budget=4,military,0.0020572211641457,1e-09
army-drum,e2_board8_words,0.2,budget=8,beat,0.0005816115712342,1e-09
army-drum,e2_board8_words,0.2,budget=8,marching,0.0015565573223993,1e-09
army-drum,e2_board8_words,0.2,budget=8,war,0.0007042742597283,0.0651069310986174
army-drum,e2_board8_words,0.2,budget=8,military,0.0010140821541883,1e-09
army-drum,e2_board8_words,0.2,budget=16,beat,0.0003793854745842,1e-09
army-drum,e2_board8_words,0.2,budget=16,marching,0.0010153430015547,1e-09
army-drum,e2_board8_words,0.2,budget=16,war,0.0004593983983115,0.0289297856220074
army-drum,e2_board8_words,0.2,budget=16,military,0.0006614862192608,1e-09
army-drum,e2_board8_words,0.2,budget=32,beat,0.0002882673443284,0.0094877209129601
army-drum,e2_board8_words,0.2,budget=32,marching,0.0007714850732264,1e-09
army-drum,e2_board8_words,0.2,budget=32,war,0.0003490633277806,0.011488694436226
army-drum,e2_board8_words,0.2,budget=32,military,0.0005026151197411,1e-09
army-drum,e2_board8_words,0.2,budget=64,beat,0.0002384963795449,0.0037798166432992
army-drum,e2_board8_words,0.2,budget=64,marching,0.0006382838724453,1e-09
army-drum,e2_board8_words,0.2,budget=64,war,0.0002887955973699,0.0045769852252407
army-drum,e2_board8_words,0.2,budget=64,military,0.0004158358160271,0.0065903857379241
army-drum,e2_board8_words,0.2,budget=128,beat,0.0002107028526239,0.0018413381985063
army-drum,e2_board8_words,0.2,budget=128,marching,0.0005639005211094,1e-09
army-drum,e2_board8_words,0.2,budget=128,war,0.0002551403770036,0.0022296789830204
army-drum,e2_board8_words,0.2,budget=128,military,0.0003673757766357,0.0032105073201485
army-drum,e2_board8_words,0.2,budget=256,beat,0.0001967748336965,0.0010200017110776
army-drum,e2_board8_words,0.2,budget=256,marching,0.0005266251969579,1e-09
army-drum,e2_board8_words,0.2,budget=256,war,0.0002382749195321,0.0012351214891862
army-drum,e2_board8_words,0.2,budget=256,military,0.000343091260756,0.0017784473067659
army-drum,e2_board8_words,0.2,budget=512,beat,0.0001897517080425,0.0006203251453355
army-drum,e2_board8_words,0.2,budget=512,marching,0.0005078293232105,1e-09
army-drum,e2_board8_words,0.2,budget=512,war,0.0002297706069193,0.0007511525803981
army-drum,e2_board8_words,0.2,budget=512,military,0.0003308459294307,0.0010815820915394
army-drum,e2_board8_words,0.3,budget=2,beat,0.0105202616044066,1e-09
army-drum,e2_board8_words,0.3,budget=2,marching,1e-09,1e-09
army-drum,e2_board8_words,0.3,budget=2,war,0.0127056555066956,1e-09
army-drum,e2_board8_words,0.3,budget=2,military,0.0204106964353471,1e-09
army-drum,e2_board8_words,0.3,budget=4,beat,0.0017412176215324,1e-09
army-drum,e2_board8_words,0.3,budget=4,marching,0.0069407836273583,1e-09
army-drum,e2_board8_words,0.3,budget=4,war,0.0021029240615188,0.297991014432792
army-drum,e2_board8_words,0.3,budget=4,military,0.0033781920675898,1e-09
army-drum,e2_board8_words,0.3,budget=8,beat,0.0009005351566524,1e-09
army-drum,e2_board8_words,0.3,budget=8,marching,0.0035896832158481,1e-09
army-drum,e2_board8_words,0.3,budget=8,war,0.0010876050332533,0.0859508956588454
army-drum,e2_board8_words,0.3,budget=8,military,0.0017471570957981,1e-09
army-drum,e2_board8_words,0.3,budget=16,beat,0.0005981213392937,1e-09
army-drum,e2_board8_words,0.3,budget=16,marching,0.0023842113401595,1e-09
army-drum,e2_board8_words,0.3,budget=16,war,0.0007223702198703,0.0403903044319686
army-drum,e2_board8_words,0.3,budget=16,military,0.0011604343643615,1e-09
army-drum,e2_board8_words,0.3,budget=32,beat,0.0004580665918507,0.013999638753964
army-drum,e2_board8_words,0.3,budget=32,marching,0.0018259297756009,1e-09
army-drum,e2_board8_words,0.3,budget=32,war,0.0005532216340269,0.0169078102726596
army-drum,e2_board8_words,0.3,budget=32,military,0.0008887096637903,1e-09
army-drum,e2_board8_words,0.3,budget=64,beat,0.0003802349045438,0.0058521081473954
army-drum,e2_board8_words,0.3,budget=64,marching,0.0015156796987186,1e-09
army-drum,e2_board8_words,0.3,budget=64,war,0.0004592218226523,0.0070677776755654
army-drum,e2_board8_words,0.3,budget=64,military,0.0007377059147955,0.0113538624223257
army-drum,e2_board8_words,0.3,budget=128,beat,0.0003366137406136,0.0029044857366043
army-drum,e2_board8_words,0.3,budget=128,marching,0.001341798469475,1e-09
army-drum,e2_board8_words,0.3,budget=128,war,0.0004065391515802,0.0035078400691051
army-drum,e2_board8_words,0.3,budget=128,military,0.0006530750977479,0.0056350857896722
army-drum,e2_board8_words,0.3,budget=256,beat,0.000314697096052,0.0016213832443066
army-drum,e2_board8_words,0.3,budget=256,marching,0.001254435071667,1e-09
army-drum,e2_board8_words,0.3,budget=256,war,0.0003800697208631,0.0019581962617602
army-drum,e2_board8_words,0.3,budget=256,military,0.000610553913784,0.0031456975548059
army-drum,e2_board8_words,0.3,budget=512,beat,0.0003032787316805,0.0009916411223714
army-drum,e2_board8_words,0.3,budget=512,marching,0.0012089195683199,1e-09
army-drum,e2_board8_words,0.3,budget=512,war,0.0003662793979976,0.0011976366140787
army-drum,e2_board8_words,0.3,budget=512,military,0.0005884007794098,0.0019239146974303
army-drum,e2_board8_words,0.4,budget=2,beat,0.0121272781609221,1e-09
army-drum,e2_board8_words,0.4,budget=2,marching,1e-09,1e-09
army-drum,e2_board8_words,0.4,budget=2,war,0.0146081639557191,1e-09
army-drum,e2_board8_words,0.4,budget=2,military,0.0261809743680408,1e-09
army-drum,e2_board8_words,0.4,budget=4,beat,0.00246908631043,1e-09
army-drum,e2_board8_words,0.4,budget=4,marching,0.014659362876418,1e-09
army-drum,e2_board8_words,0.4,budget=4,war,0.0029741890278239,0.3085911039473828
army-drum,e2_board8_words,0.4,budget=4,military,0.0053303869630161,1e-09
army-drum,e2_board8_words,0.4,budget=8,beat,0.0013565406584713,1e-09
army-drum,e2_board8_words,0.4,budget=8,marching,0.0080540002531072,1e-09
army-drum,e2_board8_words,0.4,budget=8,war,0.0016340491319317,0.1081767813062045
army-drum,e2_board8_words,0.4,budget=8,military,0.002928567790511,1e-09
army-drum,e2_board8_words,0.4,budget=16,beat,0.0009231017306335,1e-09
army-drum,e2_board8_words,0.4,budget=16,marching,0.0054806035674183,1e-09
army-drum,e2_board8_words,0.4,budget=16,war,0.0011119412987784,0.0535847604050043
army-drum,e2_board8_words,0.4,budget=16,military,0.001992838164353,1e-09
army-drum,e2_board8_words,0.4,budget=32,beat,0.000714562603834,0.0198514784065212
army-drum,e2_board8_words,0.4,budget=32,marching,0.0042424732028495,1e-09
army-drum,e2_board8_words,0.4,budget=32,war,0.0008607411766203,0.0239125092603492
army-drum,e2_board8_words,0.4,budget=32,military,0.0015426334720039,1e-09
army-drum,e2_board8_words,0.4,budget=64,beat,0.0005958431276803,0.008823217872501
army-drum,e2_board8_words,0.4,budget=64,marching,0.0035376165625269,1e-09
army-drum,e2_board8_words,0.4,budget=64,war,0.0007177351740055,0.0106281897378963
army-drum,e2_board8_words,0.4,budget=64,military,0.0012863359317871,0.0190480038388124
army-drum,e2_board8_words,0.4,budget=128,beat,0.0005289622282396,0.0044918817498434
army-drum,e2_board8_words,0.4,budget=128,marching,0.0031405338966598,1e-09
army-drum,e2_board8_words,0.4,budget=128,war,0.0006371724020817,0.0054107891482903
army-drum,e2_board8_words,0.4,budget=128,military,0.0011419501025242,0.0096972988824376
army-drum,e2_board8_words,0.4,budget=256,beat,0.0004952793728176,0.0025360864253659
army-drum,e2_board8_words,0.4,budget=256,marching,0.0029405533620546,1e-09
army-drum,e2_board8_words,0.4,budget=256,war,0.0005965990213137,0.0030548954032404
army-drum,e2_board8_words,0.4,budget=256,military,0.0010692338703453,0.0054750301606501
army-drum,e2_board8_words,0.4,budget=512,beat,0.0004768605343515,0.0015634129883177
army-drum,e2_board8_words,0.4,budget=512,marching,0.002831197753182,1e-09
army-drum,e2_board8_words,0.4,budget=512,war,0.0005744122281507,0.0018832414793156
army-drum,e2_board8_words,0.4,budget=512,military,0.001029470361059,0.0033751741182703
army-drum,e2_board8_words,0.5,budget=2,beat,0.0133344836271724,1e-09
army-drum,e2_board8_words,0.5,budget=2,marching,1e-09,1e-09
army-drum,e2_board8_words,0.5,budget=2,war,0.0160202857053027,1e-09
army-drum,e2_board8_words,0.5,budget=2,military,0.0320324274582925,1e-09
army-drum,e2_board8_words,0.5,budget=4,beat,0.0033240198134566,1e-09
army-drum,e2_board8_words,0.5,budget=4,marching,0.0293944811920769,1e-09
army-drum,e2_board8_words,0.5,budget=4,war,0.003993536502092,0.307586524723038
army-drum,e2_board8_words,0.5,budget=4,military,0.0079850428799135,1e-09
army-drum,e2_board8_words,0.5,budget=8,beat,0.0019658389684685,1e-09
army-drum,e2_board8_words,0.5,budget=8,marching,0.0173840168916477,1e-09
army-drum,e2_board8_words,0.5,budget=8,war,0.0023617938876394,0.1295005124981084
army-drum,e2_board8_words,0.5,budget=8,military,0.0047223871514481,1e-09
army-drum,e2_board8_words,0.5,budget=16,beat,0.0013816496219842,1e-09
army-drum,e2_board8_words,0.5,budget=16,marching,0.0122179999237798,1e-09
army-drum,e2_board8_words,0.5,budget=16,war,0.0016599384203904,0.0669874913709747
army-drum,e2_board8_words,0.5,budget=16,military,0.0033190330069325,1e-09
army-drum,e2_board8_words,0.5,budget=32,beat,0.0010853438384904,0.0267421099268035
army-drum,e2_board8_words,0.5,budget=32,marching,0.0095977523714782,1e-09
army-drum,e2_board8_words,0.5,budget=32,war,0.0013039513840397,0.0321284463177109
army-drum,e2_board8_words,0.5,budget=32,military,0.0026072399011315,1e-09
army-drum,e2_board8_words,0.5,budget=64,beat,0.0009107731891659,0.012816236369302
army-drum,e2_board8_words,0.5,budget=64,marching,0.0080540149823432,1e-09
army-drum,e2_board8_words,0.5,budget=64,war,0.0010942191022256,0.015397654235708
army-drum,e2_board8_words,0.5,budget=64,military,0.0021878819554335,0.0307874810353681
army-drum,e2_board8_words,0.5,budget=128,beat,0.000811706387792,0.0067547864280215
army-drum,e2_board8_words,0.5,budget=128,marching,0.007177962072564,1e-09
army-drum,e2_board8_words,0.5,budget=128,war,0.0009751984857328,0.0081153205089017
army-drum,e2_board8_words,0.5,budget=128,military,0.001949901226876,0.0162265155743223
army-drum,e2_board8_words,0.5,budget=256,beat,0.000761754242694,0.0038784852509941
army-drum,e2_board8_words,0.5,budget=256,marching,0.0067362326389298,1e-09
army-drum,e2_board8_words,0.5,budget=256,war,0.000915185090506,0.0046596811366668
army-drum,e2_board8_words,0.5,budget=256,military,0.001829904944382,0.0093169935127717
army-drum,e2_board8_words,0.5,budget=512,beat,0.0007324380834357,0.0024182383933924
army-drum,e2_board8_words,0.5,budget=512,marching,0.0064769883081789,1e-09
army-drum,e2_board8_words,0.5,budget=512,war,0.0008799641355571,0.0029053146000145
army-drum,e2_board8_words,0.5,budget=512,military,0.0017594809391447,0.0058091522760845
army-drum,e2_board8_words,0.6000000000000001,budget=2,beat,0.0140618877802382,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=2,marching,1e-09,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=2,war,0.0168499820018023,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=2,military,0.0375879342887245,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=4,beat,0.0041965543267307,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=4,marching,0.055273684705775,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=4,war,0.0050286182040488,0.2985144646442303
army-drum,e2_board8_words,0.6000000000000001,budget=4,military,0.0112175413953946,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=8,beat,0.0027017232975129,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=8,marching,0.0355849561526618,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=8,war,0.0032374023778599,0.147650761805322
army-drum,e2_board8_words,0.6000000000000001,budget=8,military,0.0072218040251997,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=16,beat,0.0019797240758948,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=16,marching,0.026075355126092,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=16,war,0.0023722501252102,0.0786564277467034
army-drum,e2_board8_words,0.6000000000000001,budget=16,military,0.0052918740099118,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=32,beat,0.0015864300536756,0.0338956556002839
army-drum,e2_board8_words,0.6000000000000001,budget=32,marching,0.0208951982430185,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=32,war,0.0019009764740919,0.0406162526490023
army-drum,e2_board8_words,0.6000000000000001,budget=32,military,0.0042405848733212,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=64,beat,0.0013431378971594,0.0177130179123925
army-drum,e2_board8_words,0.6000000000000001,budget=64,marching,0.0176907469471038,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=64,war,0.0016094460250835,0.0212250330599893
army-drum,e2_board8_words,0.6000000000000001,budget=64,military,0.003590256145414,0.0473475370982324
army-drum,e2_board8_words,0.6000000000000001,budget=128,beat,0.00120365840679,0.0097720875088562
army-drum,e2_board8_words,0.6000000000000001,budget=128,marching,0.0158536337410411,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=128,war,0.0014423115023882,0.0117096296896686
army-drum,e2_board8_words,0.6000000000000001,budget=128,military,0.0032174224263173,0.0261211431130004
army-drum,e2_board8_words,0.6000000000000001,budget=256,beat,0.0011334455803687,0.0057502442779829
army-drum,e2_board8_words,0.6000000000000001,budget=256,marching,0.0149288460872293,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=256,war,0.001358177360516,0.0068903630937906
army-drum,e2_board8_words,0.6000000000000001,budget=256,military,0.0030297410035244,0.0153706107915815
army-drum,e2_board8_words,0.6000000000000001,budget=512,beat,0.0010878921132373,0.0036438710715274
army-drum,e2_board8_words,0.6000000000000001,budget=512,marching,0.0143288519531268,1e-09
army-drum,e2_board8_words,0.6000000000000001,budget=512,war,0.0013035918657886,0.0043663527210345
army-drum,e2_board8_words,0.6000000000000001,budget=512,military,0.0029079749393998,0.0097401990780811
army-drum,e2_board8_words,0.7000000000000001,budget=2,beat,0.0143148538172724,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=2,marching,1e-09,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=2,war,0.0171082067480348,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=2,military,0.0425777718908008,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=4,beat,0.0049186163220219,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=4,marching,0.0964921282766455,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=4,war,0.00587841874081,0.2845514862556065
army-drum,e2_board8_words,0.7000000000000001,budget=4,military,0.0146298192388614,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=8,beat,0.0034659549623815,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=8,marching,0.0679941977449702,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=8,war,0.004142289878242,0.161066710722551
army-drum,e2_board8_words,0.7000000000000001,budget=8,military,0.0103090567082151,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=16,beat,0.0026715746558258,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=16,marching,0.0524102527038775,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=16,war,0.0031928968425462,0.0870309298969003
army-drum,e2_board8_words,0.7000000000000001,budget=16,military,0.0079462701985645,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=32,beat,0.0021971115483893,0.040243743385298
army-drum,e2_board8_words,0.7000000000000001,budget=32,marching,0.0431023595835445,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=32,war,0.0026258485834472,0.0480967735290313
army-drum,e2_board8_words,0.7000000000000001,budget=32,military,0.0065350380465002,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=64,beat,0.001882982296533,0.0230221698324935
army-drum,e2_board8_words,0.7000000000000001,budget=64,marching,0.0369398540980386,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=64,war,0.0022504211948785,0.0275146394305072
army-drum,e2_board8_words,0.7000000000000001,budget=64,military,0.0056006992261048,0.0684766123407021
army-drum,e2_board8_words,0.7000000000000001,budget=128,beat,0.0017004221498917,0.0134390306825727
army-drum,e2_board8_words,0.7000000000000001,budget=128,marching,0.0333584368996602,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=128,war,0.0020322368688239,0.0160614784017716
army-drum,e2_board8_words,0.7000000000000001,budget=128,military,0.0050576965256047,0.0399727437066546
army-drum,e2_board8_words,0.7000000000000001,budget=256,beat,0.0016091885841299,0.0081803715334204
army-drum,e2_board8_words,0.7000000000000001,budget=256,marching,0.0315686406735934,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=256,war,0.0019232002886857,0.009776662008286
army-drum,e2_board8_words,0.7000000000000001,budget=256,military,0.0047863335063677,0.0243315089052261
army-drum,e2_board8_words,0.7000000000000001,budget=512,beat,0.0015413481066165,0.0053019306042599
army-drum,e2_board8_words,0.7000000000000001,budget=512,marching,0.0302377639330624,1e-09
army-drum,e2_board8_words,0.7000000000000001,budget=512,war,0.0018421216461791,0.0063365316963255
army-drum,e2_board8_words,0.7000000000000001,budget=512,military,0.0045845503506749,0.0157699404220707
army-drum,e2_board8_words,0.8,budget=2,beat,0.0141562903560432,1e-09
army-drum,e2_board8_words,0.8,budget=2,marching,1e-09,1e-09
army-drum,e2_board8_words,0.8,budget=2,war,0.0168744176278537,1e-09
army-drum,e2_board8_words,0.8,budget=2,military,0.0468529194799066,1e-09
army-drum,e2_board8_words,0.8,budget=4,beat,0.0053232635733959,1e-09
army-drum,e2_board8_words,0.8,budget=4,marching,0.1555429318264485,1e-09
army-drum,e2_board8_words,0.8,budget=4,war,0.0063453751245132,0.2680146380969447
army-drum,e2_board8_words,0.8,budget=4,military,0.0176183472719015,1e-09
army-drum,e2_board8_words,0.8,budget=8,beat,0.0040925279511144,1e-09
army-drum,e2_board8_words,0.8,budget=8,marching,0.1195814911888598,1e-09
army-drum,e2_board8_words,0.8,budget=8,war,0.0048783278714884,0.1692084124164211
army-drum,e2_board8_words,0.8,budget=8,military,0.0135449950333192,1e-09
army-drum,e2_board8_words,0.8,budget=16,beat,0.003336205729344,1e-09
army-drum,e2_board8_words,0.8,budget=16,marching,0.0974821579212787,1e-09
army-drum,e2_board8_words,0.8,budget=16,war,0.0039767853974087,0.0915124484964004
army-drum,e2_board8_words,0.8,budget=16,military,0.0110418036416322,1e-09
army-drum,e2_board8_words,0.8,budget=32,beat,0.0028314298105037,0.0448693123643893
army-drum,e2_board8_words,0.8,budget=32,marching,0.0827328739060732,1e-09
army-drum,e2_board8_words,0.8,budget=32,war,0.0033750882402605,0.0534845991759492
army-drum,e2_board8_words,0.8,budget=32,military,0.0093711522996494,1e-09
army-drum,e2_board8_words,0.8,budget=64,beat,0.0024655368911922,0.0279409438714168
army-drum,e2_board8_words,0.8,budget=64,marching,0.0720416773084287,1e-09
army-drum,e2_board8_words,0.8,budget=64,war,0.0029389407911583,0.0333058410038498
army-drum,e2_board8_words,0.8,budget=64,military,0.0081601605033803,0.0924758365697998
army-drum,e2_board8_words,0.8,budget=128,beat,0.0022492700976477,0.0173843685088906
army-drum,e2_board8_words,0.8,budget=128,marching,0.065722476566101,1e-09
army-drum,e2_board8_words,0.8,budget=128,war,0.0026811489472839,0.0207223140411428
army-drum,e2_board8_words,0.8,budget=128,military,0.0074443846603262,0.0575368544633144
army-drum,e2_board8_words,0.8,budget=256,beat,0.0021430209450859,0.0110488224332953
army-drum,e2_board8_words,0.8,budget=256,marching,0.0626179328091218,1e-09
army-drum,e2_board8_words,0.8,budget=256,war,0.0025544990603544,0.0131702896271715
army-drum,e2_board8_words,0.8,budget=256,military,0.0070927330012697,0.0365681668569324
army-drum,e2_board8_words,0.8,budget=512,beat,0.0020488230393775,0.0073768603762384
army-drum,e2_board8_words,0.8,budget=512,marching,0.059865520078891,1e-09
army-drum,e2_board8_words,0.8,budget=512,war,0.0024422143614246,0.0087932798522936
army-drum,e2_board8_words,0.8,budget=512,military,0.0067809672222183,0.0244151141668881
army-drum,e2_board8_words,0.9,budget=2,beat,0.0136738139925984,1e-09
army-drum,e2_board8_words,0.9,budget=2,marching,1e-09,1e-09
army-drum,e2_board8_words,0.9,budget=2,war,0.0162566388741208,1e-09
army-drum,e2_board8_words,0.9,budget=2,military,0.050357950436365,1e-09
army-drum,e2_board8_words,0.9,budget=4,beat,0.0053223636814595,1e-09
army-drum,e2_board8_words,0.9,budget=4,marching,0.2316328918223821,1e-09
army-drum,e2_board8_words,0.9,budget=4,war,0.0063276964549217,0.250412441380886
army-drum,e2_board8_words,0.9,budget=4,military,0.0196012119676578,1e-09
army-drum,e2_board8_words,0.9,budget=8,beat,0.0044126189299658,1e-09
army-drum,e2_board8_words,0.9,budget=8,marching,0.192040180722467,1e-09
army-drum,e2_board8_words,0.9,budget=8,war,0.0052461114706104,0.1724084033552374
army-drum,e2_board8_words,0.9,budget=8,military,0.0162508021163714,1e-09
army-drum,e2_board8_words,0.9,budget=16,beat,0.0038008280319338,1e-09
army-drum,e2_board8_words,0.9,budget=16,marching,0.1654146242248112,1e-09
