wordpair,boardnames,budget,clue,clue_probs_union,clue_probs_intersection
circle-dance,e1_board3_words,budget=512,moshpit,1e-09,1e-09
circle-dance,e1_board3_words,budget=512,move,0.0014986194773243349,0.0026762033702525025
circle-dance,e1_board3_words,budget=512,twirl,0.020727300135275406,1e-09
communicate-cooking,e1_board8_words,budget=2,talk,0.1734535481308736,1e-09
communicate-cooking,e1_board8_words,budget=2,ramsey,1e-09,1e-09
communicate-cooking,e1_board8_words,budget=2,tell,0.017634136134902535,1e-09
communicate-cooking,e1_board8_words,budget=2,recipe,0.007841279476034668,1e-09
communicate-cooking,e1_board8_words,budget=4,talk,0.09614234114882733,1e-09
communicate-cooking,e1_board8_words,budget=4,ramsey,1e-09,1e-09
communicate-cooking,e1_board8_words,budget=4,tell,0.00977430067252049,1e-09
communicate-cooking,e1_board8_words,budget=4,recipe,0.004346287375219381,1e-09
communicate-cooking,e1_board8_words,budget=8,talk,0.07444664389802315,0.7463739766396067
communicate-cooking,e1_board8_words,budget=8,ramsey,1e-09,1e-09
communicate-cooking,e1_board8_words,budget=8,tell,0.00756860996751603,1e-09
communicate-cooking,e1_board8_words,budget=8,recipe,0.00336549437672371,1e-09
communicate-cooking,e1_board8_words,budget=16,talk,0.06157615600494324,0.44934080398258947
communicate-cooking,e1_board8_words,budget=16,ramsey,1e-09,1e-09
communicate-cooking,e1_board8_words,budget=16,tell,0.006260133213509586,1e-09
communicate-cooking,e1_board8_words,budget=16,recipe,0.0027836608331030656,1e-09
communicate-cooking,e1_board8_words,budget=32,talk,0.055539380794136665,0.32933497080262075
communicate-cooking,e1_board8_words,budget=32,ramsey,1e-09,1e-09
communicate-cooking,e1_board8_words,budget=32,tell,0.005646405117253824,1e-09
communicate-cooking,e1_board8_words,budget=32,recipe,0.0025107575568540457,1e-09
communicate-cooking,e1_board8_words,budget=64,talk,0.0509020327195704,0.228433406895011
communicate-cooking,e1_board8_words,budget=64,ramsey,1e-09,1e-09
communicate-cooking,e1_board8_words,budget=64,tell,0.0051749496288360924,1e-09
communicate-cooking,e1_board8_words,budget=64,recipe,0.0023011179001726557,1e-09
communicate-cooking,e1_board8_words,budget=128,talk,0.04888246173239715,0.14125022433292775
communicate-cooking,e1_board8_words,budget=128,ramsey,1e-09,1e-09
communicate-cooking,e1_board8_words,budget=128,tell,0.004969630163736182,0.014360188718036493
communicate-cooking,e1_board8_words,budget=128,recipe,0.0022098195629361747,1e-09
communicate-cooking,e1_board8_words,budget=256,talk,0.04789392661047552,0.09992989894065474
communicate-cooking,e1_board8_words,budget=256,ramsey,1e-09,1e-09
communicate-cooking,e1_board8_words,budget=256,tell,0.0048691308479139085,0.010159362324124763
communicate-cooking,e1_board8_words,budget=256,recipe,0.002165131055572722,1e-09
communicate-cooking,e1_board8_words,budget=512,talk,0.047434951548847776,0.07744471644999244
communicate-cooking,e1_board8_words,budget=512,ramsey,1e-09,1e-09
communicate-cooking,e1_board8_words,budget=512,tell,0.004822469198114954,0.007873408687942614
communicate-cooking,e1_board8_words,budget=512,recipe,0.0021443822627717937,0.0035010276363355687
corpse-fight,e1_board4_words,budget=2,dead,0.10454244183528316,1e-09
corpse-fight,e1_board4_words,budget=2,hamilton,1e-09,1e-09
corpse-fight,e1_board4_words,budget=2,kill,0.006988390531199497,1e-09
corpse-fight,e1_board4_words,budget=2,death,0.09524403328838976,1e-09
corpse-fight,e1_board4_words,budget=4,dead,0.04709185420977556,0.3367774446726384
corpse-fight,e1_board4_words,budget=4,hamilton,1e-09,1e-09
corpse-fight,e1_board4_words,budget=4,kill,0.0031479680623372665,1e-09
corpse-fight,e1_board4_words,budget=4,death,0.04290332281538594,0.306823158021491
corpse-fight,e1_board4_words,budget=8,dead,0.03920515980644565,0.28834726337574823
corpse-fight,e1_board4_words,budget=8,hamilton,1e-09,1e-09
corpse-fight,e1_board4_words,budget=8,kill,0.0026207630389694907,1e-09
corpse-fight,e1_board4_words,budget=8,death,0.035718101472750396,0.2627005440990852
corpse-fight,e1_board4_words,budget=16,dead,0.03496964306988167,0.22748520150992516
corpse-fight,e1_board4_words,budget=16,hamilton,1e-09,1e-09
corpse-fight,e1_board4_words,budget=16,kill,0.002337629753225338,1e-09
corpse-fight,e1_board4_words,budget=16,death,0.03185930795340215,0.20725178908069916
corpse-fight,e1_board4_words,budget=32,dead,0.03148470351004246,0.17982141504778476
corpse-fight,e1_board4_words,budget=32,hamilton,1e-09,1e-09
corpse-fight,e1_board4_words,budget=32,kill,0.0021046706009974305,1e-09
corpse-fight,e1_board4_words,budget=32,death,0.028684332377756767,0.16382740387642464
corpse-fight,e1_board4_words,budget=64,dead,0.029768825825254946,0.09876842288270599
corpse-fight,e1_board4_words,budget=64,hamilton,1e-09,1e-09
corpse-fight,e1_board4_words,budget=64,kill,0.0019899686373302822,0.006602412370877456
corpse-fight,e1_board4_words,budget=64,death,0.02712107148141954,0.0899835778822157
corpse-fight,e1_board4_words,budget=128,dead,0.028621089582332518,0.07377959900946028
corpse-fight,e1_board4_words,budget=128,hamilton,1e-09,1e-09
corpse-fight,e1_board4_words,budget=128,kill,0.0019132454524539318,0.004931974440828418
corpse-fight,e1_board4_words,budget=128,death,0.026075419332798108,0.06721735651758463
corpse-fight,e1_board4_words,budget=256,dead,0.027922023586582533,0.05816304331162722
corpse-fight,e1_board4_words,budget=256,hamilton,1e-09,1e-09
corpse-fight,e1_board4_words,budget=256,kill,0.0018665147075084473,0.003888048279809161
corpse-fight,e1_board4_words,budget=256,death,0.02543853096668457,0.052989797598711065
corpse-fight,e1_board4_words,budget=512,dead,0.02758604042807232,0.04794145727998331
corpse-fight,e1_board4_words,budget=512,hamilton,1e-09,1e-09
corpse-fight,e1_board4_words,budget=512,kill,0.0018440551065812493,0.0032047618194648523
corpse-fight,e1_board4_words,budget=512,death,0.02513243144794648,0.04367735890714168
crust-boot,e2_board6_words,budget=2,shoe,0.1235442463108844,1e-09
crust-boot,e2_board6_words,budget=2,Italy,1e-09,1e-09
crust-boot,e2_board6_words,budget=2,old,0.0020197090452853373,1e-09
crust-boot,e2_board6_words,budget=2,footwear,0.02163841462150529,1e-09
crust-boot,e2_board6_words,budget=4,shoe,0.058539573394719484,1e-09
crust-boot,e2_board6_words,budget=4,Italy,0.0003820678061874798,1e-09
crust-boot,e2_board6_words,budget=4,old,0.0009570085975104075,1e-09
crust-boot,e2_board6_words,budget=4,footwear,0.010253035642740263,1e-09
crust-boot,e2_board6_words,budget=8,shoe,0.04132238957118784,1e-09
crust-boot,e2_board6_words,budget=8,Italy,0.00026969712647944026,1e-09
crust-boot,e2_board6_words,budget=8,old,0.0006755410023686365,1e-09
crust-boot,e2_board6_words,budget=8,footwear,0.007237496082518518,1e-09
crust-boot,e2_board6_words,budget=16,shoe,0.03370933477888535,0.2836849166734261
crust-boot,e2_board6_words,budget=16,Italy,0.00022000931746061895,1e-09
crust-boot,e2_board6_words,budget=16,old,0.0005510823077275769,0.004637698713823934
crust-boot,e2_board6_words,budget=16,footwear,0.005904091726984675,1e-09
crust-boot,e2_board6_words,budget=32,shoe,0.029669459047479238,0.15214058874055492
crust-boot,e2_board6_words,budget=32,Italy,0.0001936424280478648,1e-09
crust-boot,e2_board6_words,budget=32,old,0.0004850381672662109,0.0024872038351434226
crust-boot,e2_board6_words,budget=32,footwear,0.005196519268486291,1e-09
crust-boot,e2_board6_words,budget=64,shoe,0.027535934951830886,0.11239118340937636
crust-boot,e2_board6_words,budget=64,Italy,0.00017971764480463704,1e-09
crust-boot,e2_board6_words,budget=64,old,0.00045015918226296064,0.001837378077252004
crust-boot,e2_board6_words,budget=64,footwear,0.004822838742155346,1e-09
crust-boot,e2_board6_words,budget=128,shoe,0.025896316247906323,0.0763699983697324
crust-boot,e2_board6_words,budget=128,Italy,0.0001690164134005673,1e-09
crust-boot,e2_board6_words,budget=128,old,0.00042335459341304903,0.0012485014972501056
crust-boot,e2_board6_words,budget=128,footwear,0.0045356643054971085,1e-09
crust-boot,e2_board6_words,budget=256,shoe,0.025239115348533826,0.053586929122159344
crust-boot,e2_board6_words,budget=256,Italy,0.00016472708754308951,1e-09
crust-boot,e2_board6_words,budget=256,old,0.0004126106321144212,0.0008760424600004564
crust-boot,e2_board6_words,budget=256,footwear,0.004420557483650761,1e-09
crust-boot,e2_board6_words,budget=512,shoe,0.024978260815231433,0.041857156916839305
crust-boot,e2_board6_words,budget=512,Italy,0.00016302457907756157,0.0002731873703388563
crust-boot,e2_board6_words,budget=512,old,0.0004083461659320886,0.0006842834122937221
crust-boot,e2_board6_words,budget=512,footwear,0.004374869572509251,1e-09
definition-assist,e1_board6_words,budget=2,help,0.35447323071698267,1.0
definition-assist,e1_board6_words,budget=2,rondo,1e-09,1e-09
definition-assist,e1_board6_words,budget=2,explain,0.00792739604424944,1e-09
definition-assist,e1_board6_words,budget=2,dictionary,0.0138146649649415,1e-09
definition-assist,e1_board6_words,budget=4,help,0.2400479429678049,0.8733778672141289
definition-assist,e1_board6_words,budget=4,rondo,1e-09,1e-09
definition-assist,e1_board6_words,budget=4,explain,0.005368402882395774,1e-09
definition-assist,e1_board6_words,budget=4,dictionary,0.009355239324887991,1e-09
definition-assist,e1_board6_words,budget=8,help,0.2100930208385905,0.7513071155273462
definition-assist,e1_board6_words,budget=8,rondo,1e-09,1e-09
definition-assist,e1_board6_words,budget=8,explain,0.004698494661928401,1e-09
definition-assist,e1_board6_words,budget=8,dictionary,0.00818782475756229,1e-09
definition-assist,e1_board6_words,budget=16,help,0.18108748469418542,0.6972908242347433
definition-assist,e1_board6_words,budget=16,rondo,1e-09,1e-09
definition-assist,e1_board6_words,budget=16,explain,0.004049818393688339,1e-09
definition-assist,e1_board6_words,budget=16,dictionary,0.0070574100203112744,0.027175082023674475
definition-assist,e1_board6_words,budget=32,help,0.16705299610210944,0.5043378091374723
definition-assist,e1_board6_words,budget=32,rondo,1e-09,1e-09
definition-assist,e1_board6_words,budget=32,explain,0.0037359528046765796,1e-09
definition-assist,e1_board6_words,budget=32,dictionary,0.006510452616894198,0.019655244059739917
definition-assist,e1_board6_words,budget=64,help,0.15973932175682012,0.4207843560819929
definition-assist,e1_board6_words,budget=64,rondo,1e-09,1e-09
definition-assist,e1_board6_words,budget=64,explain,0.0035723906847486405,1e-09
definition-assist,e1_board6_words,budget=64,dictionary,0.006225421331066218,0.01639896725065416
definition-assist,e1_board6_words,budget=128,help,0.14791737507722824,0.3666185802211471
definition-assist,e1_board6_words,budget=128,rondo,1e-09,1e-09
definition-assist,e1_board6_words,budget=128,explain,0.0033080061128768373,1e-09
definition-assist,e1_board6_words,budget=128,dictionary,0.005764691948817438,0.014287998124522487
definition-assist,e1_board6_words,budget=256,help,0.1450160952956038,0.31007523398855313
definition-assist,e1_board6_words,budget=256,rondo,1e-09,1e-09
definition-assist,e1_board6_words,budget=256,explain,0.003243122246138607,1e-09
definition-assist,e1_board6_words,budget=256,dictionary,0.005651622174629889,0.012084369425621843
definition-assist,e1_board6_words,budget=512,help,0.14429673627405637,0.23910619340185635
definition-assist,e1_board6_words,budget=512,rondo,1e-09,1e-09
definition-assist,e1_board6_words,budget=512,explain,0.00322703458882729,0.005347341710107323
definition-assist,e1_board6_words,budget=512,dictionary,0.0056235870424646605,0.009318537104220597
dream-bet,e2_board4_words,budget=2,chance,0.0175798784888814,1e-09
dream-bet,e2_board4_words,budget=2,dopamine,1e-09,1e-09
dream-bet,e2_board4_words,budget=2,money,0.046106168950433256,1e-09
dream-bet,e2_board4_words,budget=2,lottery,0.024161691703321234,1e-09
dream-bet,e2_board4_words,budget=4,chance,0.006541914422627323,1e-09
dream-bet,e2_board4_words,budget=4,dopamine,1e-09,1e-09
dream-bet,e2_board4_words,budget=4,money,0.017157263733062554,1e-09
dream-bet,e2_board4_words,budget=4,lottery,0.008991172466237542,1e-09
dream-bet,e2_board4_words,budget=8,chance,0.004875376054129903,1e-09
dream-bet,e2_board4_words,budget=8,dopamine,1e-09,1e-09
dream-bet,e2_board4_words,budget=8,money,0.012786488381633456,0.5775547137395218
dream-bet,e2_board4_words,budget=8,lottery,0.006700690976456054,1e-09
dream-bet,e2_board4_words,budget=16,chance,0.004125901035871637,1e-09
dream-bet,e2_board4_words,budget=16,dopamine,1e-09,1e-09
dream-bet,e2_board4_words,budget=16,money,0.01082086490830856,0.10411136822944086
dream-bet,e2_board4_words,budget=16,lottery,0.005670616488628946,1e-09
dream-bet,e2_board4_words,budget=32,chance,0.0036453371769611933,1e-09
dream-bet,e2_board4_words,budget=32,dopamine,1e-09,1e-09
dream-bet,e2_board4_words,budget=32,money,0.00956050588566739,0.06745698567249739
dream-bet,e2_board4_words,budget=32,lottery,0.005010132071168601,1e-09
dream-bet,e2_board4_words,budget=64,chance,0.003383151085773884,1e-09
dream-bet,e2_board4_words,budget=64,dopamine,2.923312248485917e-05,1e-09
dream-bet,e2_board4_words,budget=64,money,0.008872879049999487,0.040677796147102596
dream-bet,e2_board4_words,budget=64,lottery,0.00464978489879348,0.02131698191479441
dream-bet,e2_board4_words,budget=128,chance,0.003209069882934304,0.010124877220332984
dream-bet,e2_board4_words,budget=128,dopamine,2.772892211192283e-05,1e-09
dream-bet,e2_board4_words,budget=128,money,0.008416322006428759,0.026554182386318022
dream-bet,e2_board4_words,budget=128,lottery,0.004410528617413978,0.013915577521561785
dream-bet,e2_board4_words,budget=256,chance,0.0031245025306053968,0.0071828985883545865
dream-bet,e2_board4_words,budget=256,dopamine,2.69981927693148e-05,1e-09
dream-bet,e2_board4_words,budget=256,money,0.00819452999366636,0.01883835181670688
dream-bet,e2_board4_words,budget=256,lottery,0.004294299697149853,0.009872137702078496
dream-bet,e2_board4_words,budget=512,chance,0.00309388915519518,0.005634182723914668
dream-bet,e2_board4_words,budget=512,dopamine,2.6733668800283387e-05,1e-09
dream-bet,e2_board4_words,budget=512,money,0.008114241301130788,0.01477658567041387
dream-bet,e2_board4_words,budget=512,lottery,0.004252224836443193,0.007743590836620557
east-short,e2_board7_words,budget=2,small,0.015316259959968383,1e-09
east-short,e2_board7_words,budget=2,illinois,1e-09,1e-09
east-short,e2_board7_words,budget=2,turn,1e-09,1e-09
east-short,e2_board7_words,budget=2,Asian,0.00512879905938253,1e-09
east-short,e2_board7_words,budget=4,small,0.0065776869051423935,0.15015247805397977
east-short,e2_board7_words,budget=4,illinois,1e-09,1e-09
east-short,e2_board7_words,budget=4,turn,0.0008057705409264029,1e-09
east-short,e2_board7_words,budget=4,Asian,0.0022026026262404034,1e-09
east-short,e2_board7_words,budget=8,small,0.004612393037870663,0.047549052883055144
east-short,e2_board7_words,budget=8,illinois,1e-09,1e-09
east-short,e2_board7_words,budget=8,turn,0.000565020878416189,1e-09
east-short,e2_board7_words,budget=8,Asian,0.0015445048031283493,1e-09
east-short,e2_board7_words,budget=16,small,0.003698559061452671,0.0368710994765821
east-short,e2_board7_words,budget=16,illinois,1e-09,1e-09
east-short,e2_board7_words,budget=16,turn,0.0004530756751685877,1e-09
east-short,e2_board7_words,budget=16,Asian,0.0012384985815746335,1e-09
east-short,e2_board7_words,budget=32,small,0.0032697646672179984,0.019461983342948276
east-short,e2_board7_words,budget=32,illinois,1e-09,1e-09
east-short,e2_board7_words,budget=32,turn,0.0004005481079597313,1e-09
east-short,e2_board7_words,budget=32,Asian,0.0010949125957290503,1e-09
east-short,e2_board7_words,budget=64,small,0.0029960210353526906,0.011234727888466321
east-short,e2_board7_words,budget=64,illinois,1e-09,1e-09
east-short,e2_board7_words,budget=64,turn,0.00036701435095606134,1e-09
east-short,e2_board7_words,budget=64,Asian,0.0010032468701999542,1e-09
east-short,e2_board7_words,budget=128,small,0.0028687580445848748,0.007749061344850856
east-short,e2_board7_words,budget=128,illinois,1e-09,1e-09
east-short,e2_board7_words,budget=128,turn,0.0003514245592268858,0.00094926460343238
east-short,e2_board7_words,budget=128,Asian,0.0009606316162769898,1e-09
east-short,e2_board7_words,budget=256,small,0.0027976418819790007,0.005831255561457622
east-short,e2_board7_words,budget=256,illinois,1e-09,1e-09
east-short,e2_board7_words,budget=256,turn,0.00034271278719548285,0.0007143322593178502
east-short,e2_board7_words,budget=256,Asian,0.0009368176754824871,1e-09
east-short,e2_board7_words,budget=512,small,0.0027621097886416056,0.004530731496827018
east-short,e2_board7_words,budget=512,illinois,1e-09,1e-09
east-short,e2_board7_words,budget=512,turn,0.0003383600847209493,0.0005550172912816023
east-short,e2_board7_words,budget=512,Asian,0.0009249194074090127,0.0015171596394926417
elm-rock,e2_board6_words,budget=2,tree,0.09371874066431173,1e-09
elm-rock,e2_board6_words,budget=2,lichen,1e-09,1e-09
elm-rock,e2_board6_words,budget=2,hard,0.037369679761087876,1e-09
elm-rock,e2_board6_words,budget=2,wood,0.03546089809849507,1e-09
elm-rock,e2_board6_words,budget=4,tree,0.03181158456111672,0.29138666349687564
elm-rock,e2_board6_words,budget=4,lichen,1e-09,1e-09
elm-rock,e2_board6_words,budget=4,hard,0.012684642573247808,0.11618835490473763
elm-rock,e2_board6_words,budget=4,wood,0.01203673193298669,0.11025364519711205
elm-rock,e2_board6_words,budget=8,tree,0.021598472737281476,0.26725083348238676
elm-rock,e2_board6_words,budget=8,lichen,1e-09,1e-09
elm-rock,e2_board6_words,budget=8,hard,0.00861223703818026,0.10656436473995123
elm-rock,e2_board6_words,budget=8,wood,0.008172338161939461,0.10112123259105672
elm-rock,e2_board6_words,budget=16,tree,0.016118012974183214,0.17275106815155744
elm-rock,e2_board6_words,budget=16,lichen,1e-09,1e-09
elm-rock,e2_board6_words,budget=16,hard,0.006426942775380812,0.06888325696066351
elm-rock,e2_board6_words,budget=16,wood,0.0060986651290480184,0.06536481370434498
elm-rock,e2_board6_words,budget=32,tree,0.014213992364462054,0.10872217328541366
elm-rock,e2_board6_words,budget=32,lichen,1e-09,1e-09
elm-rock,e2_board6_words,budget=32,hard,0.005667728130162196,0.04335219156602023
elm-rock,e2_board6_words,budget=32,wood,0.005378229916835788,0.04113783305870984
elm-rock,e2_board6_words,budget=64,tree,0.013155338583230584,0.06566183093059806
elm-rock,e2_board6_words,budget=64,lichen,1e-09,1e-09
elm-rock,e2_board6_words,budget=64,hard,0.005245597481563437,0.026182187009876685
elm-rock,e2_board6_words,budget=64,wood,0.004977661006159726,0.024844844041712773
elm-rock,e2_board6_words,budget=128,tree,0.012536035259002397,0.0413242028132622
elm-rock,e2_board6_words,budget=128,lichen,1e-09,1e-09
elm-rock,e2_board6_words,budget=128,hard,0.004998654695762672,0.016477731290108093
elm-rock,e2_board6_words,budget=128,wood,0.0047433316509331485,0.015636075928628635
elm-rock,e2_board6_words,budget=256,tree,0.01219003075806979,0.028896459289772428
elm-rock,e2_board6_words,budget=256,lichen,1e-09,1e-09
elm-rock,e2_board6_words,budget=256,hard,0.004860687867526466,0.01152225715191794
elm-rock,e2_board6_words,budget=256,wood,0.004612411940934696,0.010933719243542257
elm-rock,e2_board6_words,budget=512,tree,0.011912460489161584,0.02198175582243886
elm-rock,e2_board6_words,budget=512,lichen,1e-09,1e-09
elm-rock,e2_board6_words,budget=512,hard,0.00475000870147309,0.00876506843613381
elm-rock,e2_board6_words,budget=512,wood,0.004507386084300731,0.00831736318392867
exam-algebra,e1_board1_words,budget=2,school,0.022216413387347287,0.18822503111282599
exam-algebra,e1_board1_words,budget=2,calculus,0.02892537170498647,1e-09
exam-algebra,e1_board1_words,budget=2,test,0.09581471805143772,0.8117749688871774
exam-algebra,e1_board1_words,budget=2,math,0.07856933197633147,1e-09
exam-algebra,e1_board1_words,budget=4,school,0.012630953932108164,0.1122873587299795
exam-algebra,e1_board1_words,budget=4,calculus,0.016445275441393542,1e-09
exam-algebra,e1_board1_words,budget=4,test,0.054474647578123224,0.48427176024645735
exam-algebra,e1_board1_words,budget=4,math,0.04466992918104194,1e-09
exam-algebra,e1_board1_words,budget=8,school,0.01104389251731175,0.06746957880667699
exam-algebra,e1_board1_words,budget=8,calculus,0.014378949948558926,1e-09
exam-algebra,e1_board1_words,budget=8,test,0.047629985510589064,0.29098210218273696
exam-algebra,e1_board1_words,budget=8,math,0.039057216049003196,0.2386091599548699
exam-algebra,e1_board1_words,budget=16,school,0.010255611832235582,0.0609984125982362
exam-algebra,e1_board1_words,budget=16,calculus,0.013352622637028282,1e-09
exam-algebra,e1_board1_words,budget=16,test,0.04423029671883375,0.26307332343815043
exam-algebra,e1_board1_words,budget=16,math,0.036269426419937655,0.21572359344868636
exam-algebra,e1_board1_words,budget=32,school,0.009321900458765638,0.046645437056923846
exam-algebra,e1_board1_words,budget=32,calculus,0.012136947177992522,1e-09
exam-algebra,e1_board1_words,budget=32,test,0.0402033959571926,0.201171958860858
exam-algebra,e1_board1_words,budget=32,math,0.03296731470671138,0.16496365841813876
exam-algebra,e1_board1_words,budget=64,school,0.008776514812709534,0.03867433230165966
exam-algebra,e1_board1_words,budget=64,calculus,0.011426864850134803,1e-09
exam-algebra,e1_board1_words,budget=64,test,0.03785126237941503,0.16679426065332087
exam-algebra,e1_board1_words,budget=64,math,0.031038534163560692,0.13677349266928085
exam-algebra,e1_board1_words,budget=128,school,0.008545472122091146,0.029704205746840864
exam-algebra,e1_board1_words,budget=128,calculus,0.011126051411469533,0.03867434303856187
exam-algebra,e1_board1_words,budget=128,test,0.03685482385113062,0.12810799155350464
exam-algebra,e1_board1_words,budget=128,math,0.03022144143381164,0.10505024198667293
exam-algebra,e1_board1_words,budget=256,school,0.008419739571259011,0.021495791769439103
exam-algebra,e1_board1_words,budget=256,calculus,0.010962349885717999,0.02798713528521791
exam-algebra,e1_board1_words,budget=256,test,0.03631256580534137,0.09270682858531144
exam-algebra,e1_board1_words,budget=256,math,0.029776782687400888,0.07602082164122062
exam-algebra,e1_board1_words,budget=512,school,0.008244315785491849,0.014820289119000867
exam-algebra,e1_board1_words,budget=512,calculus,0.010733951263458791,0.019295750581712262
exam-algebra,e1_board1_words,budget=512,test,0.035555999915080745,0.06391678974548516
exam-algebra,e1_board1_words,budget=512,math,0.029156388683194305,0.052412610238840515
famine-calorie,e1_board3_words,budget=2,food,0.125841953081781,0.4713008937427169
famine-calorie,e1_board3_words,budget=2,deficit,1e-09,1e-09
famine-calorie,e1_board3_words,budget=2,diet,0.022602861634114558,1e-09
famine-calorie,e1_board3_words,budget=2,hunger,0.0786349581030637,1e-09
famine-calorie,e1_board3_words,budget=4,food,0.07793651411689394,0.2291757415394994
famine-calorie,e1_board3_words,budget=4,deficit,1e-09,1e-09
famine-calorie,e1_board3_words,budget=4,diet,0.013998417870108587,1e-09
famine-calorie,e1_board3_words,budget=4,hunger,0.04870024957653059,0.14320522204932423
famine-calorie,e1_board3_words,budget=8,food,0.06889103517629494,0.2214310793956278
famine-calorie,e1_board3_words,budget=8,deficit,1e-09,1e-09
famine-calorie,e1_board3_words,budget=8,diet,0.012373731476567095,1e-09
famine-calorie,e1_board3_words,budget=8,hunger,0.0430479941871542,0.13836580905316742
famine-calorie,e1_board3_words,budget=16,food,0.06826316029340572,0.20562861688698086
famine-calorie,e1_board3_words,budget=16,deficit,1e-09,1e-09
famine-calorie,e1_board3_words,budget=16,diet,0.012260956930766315,1e-09
famine-calorie,e1_board3_words,budget=16,hunger,0.04265565352570663,0.12849131213968468
famine-calorie,e1_board3_words,budget=32,food,0.06731690345804305,0.20276506131412272
famine-calorie,e1_board3_words,budget=32,deficit,1.4872741966505381e-08,1e-09
famine-calorie,e1_board3_words,budget=32,diet,0.012090996819720215,1e-09
famine-calorie,e1_board3_words,budget=32,hunger,0.04206436528850703,0.12670195996433217
famine-calorie,e1_board3_words,budget=64,food,0.0628552654450228,0.16849467332305826
famine-calorie,e1_board3_words,budget=64,deficit,1.3887004543854021e-08,1e-09
famine-calorie,e1_board3_words,budget=64,diet,0.011289628244295568,0.030263848374408264
famine-calorie,e1_board3_words,budget=64,hunger,0.039276418108468575,0.10528739623690982
famine-calorie,e1_board3_words,budget=128,food,0.06212894719131969,0.13200952486451642
famine-calorie,e1_board3_words,budget=128,deficit,1.3726534536798185e-08,1e-09
famine-calorie,e1_board3_words,budget=128,diet,0.011159171980794044,0.02371063823968776
famine-calorie,e1_board3_words,budget=128,hunger,0.038822563062112785,0.08248889343111648
famine-calorie,e1_board3_words,budget=256,food,0.061291627071554604,0.11896500911577051
famine-calorie,e1_board3_words,budget=256,deficit,1.3541540197413703e-08,1e-09
famine-calorie,e1_board3_words,budget=256,diet,0.011008778329495487,0.02136767250105748
famine-calorie,e1_board3_words,budget=256,hunger,0.038299346194254805,0.07433775683272961
famine-calorie,e1_board3_words,budget=512,food,0.061022876087821594,0.0954165583818443
famine-calorie,e1_board3_words,budget=512,deficit,1.3482163371847198e-08,1e-09
famine-calorie,e1_board3_words,budget=512,diet,0.01096050713574342,0.017138062576847263
famine-calorie,e1_board3_words,budget=512,hunger,0.03813141156014858,0.05962301829357995
feet-chapel,e2_board10_words,budget=2,God,0.0004990058744426241,1e-09
feet-chapel,e2_board10_words,budget=2,David,1e-09,1e-09
feet-chapel,e2_board10_words,budget=2,stand,0.0012663255432923302,1e-09
feet-chapel,e2_board10_words,budget=2,kneel,1e-09,1e-09
feet-chapel,e2_board10_words,budget=4,God,0.00022224000774326237,1e-09
feet-chapel,e2_board10_words,budget=4,David,1e-09,1e-09
feet-chapel,e2_board10_words,budget=4,stand,0.0005639777264368401,1e-09
feet-chapel,e2_board10_words,budget=4,kneel,0.0068129381088762155,1e-09
feet-chapel,e2_board10_words,budget=8,God,0.00017256138029906126,0.0021602576937211552
feet-chapel,e2_board10_words,budget=8,David,1e-09,1e-09
feet-chapel,e2_board10_words,budget=8,stand,0.00043790843925948315,1e-09
feet-chapel,e2_board10_words,budget=8,kneel,0.005290001633359815,1e-09
feet-chapel,e2_board10_words,budget=16,God,0.00014735597860095299,0.0014228661872739271
feet-chapel,e2_board10_words,budget=16,David,1e-09,1e-09
feet-chapel,e2_board10_words,budget=16,stand,0.0003739447754350639,1e-09
feet-chapel,e2_board10_words,budget=16,kneel,0.004517310687556061,1e-09
feet-chapel,e2_board10_words,budget=32,God,0.0001322646400076373,0.0008656988984948798
feet-chapel,e2_board10_words,budget=32,David,0.00022005234596654243,1e-09
feet-chapel,e2_board10_words,budget=32,stand,0.000335647535819328,1e-09
feet-chapel,e2_board10_words,budget=32,kneel,0.004054674113428817,1e-09
feet-chapel,e2_board10_words,budget=64,God,0.00012203114438895758,0.00062365790513497
feet-chapel,e2_board10_words,budget=64,David,0.00020302659578721427,1e-09
feet-chapel,e2_board10_words,budget=64,stand,0.0003096780281184837,0.0015826545858417618
feet-chapel,e2_board10_words,budget=64,kneel,0.0037409584463196648,1e-09
feet-chapel,e2_board10_words,budget=128,God,0.0001143850414824474,0.0003951659304494467
feet-chapel,e2_board10_words,budget=128,David,0.00019030556254672,1e-09
feet-chapel,e2_board10_words,budget=128,stand,0.0002902745382738589,0.0010028112637470602
feet-chapel,e2_board10_words,budget=128,kneel,0.0035065612898169934,1e-09
feet-chapel,e2_board10_words,budget=256,God,0.00011136045385657646,0.0002878633880772113
feet-chapel,e2_board10_words,budget=256,David,0.0001852734723174959,1e-09
feet-chapel,e2_board10_words,budget=256,stand,0.0002825990523432686,0.0007305099598436873
feet-chapel,e2_board10_words,budget=256,kneel,0.0034138402333826513,1e-09
feet-chapel,e2_board10_words,budget=512,God,0.00010933229803299351,0.00021053000260170494
feet-chapel,e2_board10_words,budget=512,David,0.00018189917328383608,1e-09
feet-chapel,e2_board10_words,budget=512,stand,0.00027745220807405253,0.0005342612854442326
feet-chapel,e2_board10_words,budget=512,kneel,0.00335166555906753,1e-09
flat-alike,e1_board7_words,budget=2,same,0.3870656096903147,1e-09
flat-alike,e1_board7_words,budget=2,Kansas,0.0004954083815735346,1e-09
