wordpair,boardnames,alpha,budget,clue,clue_probs_union,clue_probs_intersection
exam-algebra,e1_board1_words,0.0,budget=128,test,6.362285870589562e-05,0.0005500467298147385
exam-algebra,e1_board1_words,0.0,budget=128,math,0.00011523195218033402,0.0009962293388914897
exam-algebra,e1_board1_words,0.0,budget=256,school,4.7932016297000934e-05,0.0002456893960099996
exam-algebra,e1_board1_words,0.0,budget=256,calculus,0.00011187833395462685,0.0005734647198147844
exam-algebra,e1_board1_words,0.0,budget=256,test,5.944368197196028e-05,0.0003046957638878885
exam-algebra,e1_board1_words,0.0,budget=256,math,0.00010766274351298791,0.000551856493217052
exam-algebra,e1_board1_words,0.0,budget=512,school,4.63480283653126e-05,0.00014930546154218874
exam-algebra,e1_board1_words,0.0,budget=512,calculus,0.00010818114062765606,0.0003484945466129253
exam-algebra,e1_board1_words,0.0,budget=512,test,5.747927316688783e-05,0.00018516363504503632
exam-algebra,e1_board1_words,0.0,budget=512,math,0.00010410486092026877,0.0003353632259386243
famine-calorie,e1_board3_words,0.0,budget=2,food,0.008135770264512334,0.4715784029176675
famine-calorie,e1_board3_words,0.0,budget=2,deficit,1e-09,1e-09
famine-calorie,e1_board3_words,0.0,budget=2,diet,0.008153514644693683,1e-09
famine-calorie,e1_board3_words,0.0,budget=2,hunger,0.008211189140254354,1e-09
famine-calorie,e1_board3_words,0.0,budget=4,food,0.0006541577124848768,0.16946579294387168
famine-calorie,e1_board3_words,0.0,budget=4,deficit,1e-09,1e-09
famine-calorie,e1_board3_words,0.0,budget=4,diet,0.000655584451782018,1e-09
famine-calorie,e1_board3_words,0.0,budget=4,hunger,0.0006602217774264325,0.17103674678905412
famine-calorie,e1_board3_words,0.0,budget=8,food,0.0002747708981639733,0.05241796689698677
famine-calorie,e1_board3_words,0.0,budget=8,deficit,1e-09,1e-09
famine-calorie,e1_board3_words,0.0,budget=8,diet,0.00027537018245068167,1e-09
famine-calorie,e1_board3_words,0.0,budget=8,hunger,0.0002773180340284835,0.05290388328886145
famine-calorie,e1_board3_words,0.0,budget=16,food,0.00017444046576492716,0.013849630742750753
famine-calorie,e1_board3_words,0.0,budget=16,deficit,1e-09,1e-09
famine-calorie,e1_board3_words,0.0,budget=16,diet,0.00017482092610769838,1e-09
famine-calorie,e1_board3_words,0.0,budget=16,hunger,0.00017605753500166444,0.013978017305559256
famine-calorie,e1_board3_words,0.0,budget=32,food,0.00012898145521012252,0.004286440471484804
famine-calorie,e1_board3_words,0.0,budget=32,deficit,4.975283573724204e-05,1e-09
famine-calorie,e1_board3_words,0.0,budget=32,diet,0.00012926276796886338,1e-09
famine-calorie,e1_board3_words,0.0,budget=32,hunger,0.00013017711782438638,0.004326175925017039
famine-calorie,e1_board3_words,0.0,budget=64,food,0.00010431753500671899,0.001687395441239097
famine-calorie,e1_board3_words,0.0,budget=64,deficit,4.0239065183813844e-05,1e-09
famine-calorie,e1_board3_words,0.0,budget=64,diet,0.00010454505495142717,0.0016910757057072598
famine-calorie,e1_board3_words,0.0,budget=64,hunger,0.00010528456221552587,0.0017030376561705542
famine-calorie,e1_board3_words,0.0,budget=128,food,9.24424564353351e-05,0.0007962960871281973
famine-calorie,e1_board3_words,0.0,budget=128,deficit,3.5658415720940226e-05,1e-09
famine-calorie,e1_board3_words,0.0,budget=128,diet,9.264407644653937e-05,0.0007980328348542922
famine-calorie,e1_board3_words,0.0,budget=128,hunger,9.329940124922623e-05,0.0008036777797886866
famine-calorie,e1_board3_words,0.0,budget=256,food,8.658050405355305e-05,0.00045849214893593874
famine-calorie,e1_board3_words,0.0,budget=256,deficit,3.339724760591769e-05,1e-09
famine-calorie,e1_board3_words,0.0,budget=256,diet,8.6769338955507e-05,0.0004594921352600819
famine-calorie,e1_board3_words,0.0,budget=256,hunger,8.738310836323702e-05,0.00046274238723975636
famine-calorie,e1_board3_words,0.0,budget=512,food,8.393723060566437e-05,0.00027140950404320086
famine-calorie,e1_board3_words,0.0,budget=512,deficit,3.237764095434769e-05,1e-09
famine-calorie,e1_board3_words,0.0,budget=512,diet,8.412030044205505e-05,0.000272001457019747
famine-calorie,e1_board3_words,0.0,budget=512,hunger,8.471533167776455e-05,0.00027392547966629914
feet-chapel,e2_board10_words,0.0,budget=2,God,0.007109210074850371,1e-09
feet-chapel,e2_board10_words,0.0,budget=2,David,1e-09,1e-09
feet-chapel,e2_board10_words,0.0,budget=2,stand,0.002835984821964524,1e-09
feet-chapel,e2_board10_words,0.0,budget=2,kneel,1e-09,1e-09
feet-chapel,e2_board10_words,0.0,budget=4,God,0.0007132660877417873,1e-09
feet-chapel,e2_board10_words,0.0,budget=4,David,1e-09,1e-09
feet-chapel,e2_board10_words,0.0,budget=4,stand,0.00028453397459918213,1e-09
feet-chapel,e2_board10_words,0.0,budget=4,kneel,0.00044531346527826163,1e-09
feet-chapel,e2_board10_words,0.0,budget=8,God,0.0003198652050559393,0.042973149510092686
feet-chapel,e2_board10_words,0.0,budget=8,David,1e-09,1e-09
feet-chapel,e2_board10_words,0.0,budget=8,stand,0.00012759967099893396,1e-09
feet-chapel,e2_board10_words,0.0,budget=8,kneel,0.00019970146532042509,1e-09
feet-chapel,e2_board10_words,0.0,budget=16,God,0.00020416517859787677,0.013488726750510396
feet-chapel,e2_board10_words,0.0,budget=16,David,1e-09,1e-09
feet-chapel,e2_board10_words,0.0,budget=16,stand,8.144496246152092e-05,1e-09
feet-chapel,e2_board10_words,0.0,budget=16,kneel,0.000127466459899169,1e-09
feet-chapel,e2_board10_words,0.0,budget=32,God,0.00015261858574736352,0.0050216802337956275
feet-chapel,e2_board10_words,0.0,budget=32,David,0.00010684429569762453,1e-09
feet-chapel,e2_board10_words,0.0,budget=32,stand,6.0882149798945686e-05,1e-09
feet-chapel,e2_board10_words,0.0,budget=32,kneel,9.528437206400537e-05,1e-09
feet-chapel,e2_board10_words,0.0,budget=64,God,0.0001243059565893338,0.002063175546667283
feet-chapel,e2_board10_words,0.0,budget=64,David,8.702336165525825e-05,1e-09
feet-chapel,e2_board10_words,0.0,budget=64,stand,4.9587760448132685e-05,0.0008230358188592316
feet-chapel,e2_board10_words,0.0,budget=64,kneel,7.76079463679265e-05,1e-09
feet-chapel,e2_board10_words,0.0,budget=128,God,0.00010971123771767139,0.0009914685483103467
feet-chapel,e2_board10_words,0.0,budget=128,David,7.680597921057434e-05,1e-09
feet-chapel,e2_board10_words,0.0,budget=128,stand,4.376567884341306e-05,0.0003955136681655203
feet-chapel,e2_board10_words,0.0,budget=128,kneel,6.849602453791398e-05,1e-09
feet-chapel,e2_board10_words,0.0,budget=256,God,0.00010261581509959984,0.0005405598534201097
feet-chapel,e2_board10_words,0.0,budget=256,David,7.183865869327001e-05,1e-09
feet-chapel,e2_board10_words,0.0,budget=256,stand,4.093519407247341e-05,0.00021563852010591535
feet-chapel,e2_board10_words,0.0,budget=256,kneel,6.406613885013254e-05,1e-09
feet-chapel,e2_board10_words,0.0,budget=512,God,9.945137343284807e-05,0.00032381786243802985
feet-chapel,e2_board10_words,0.0,budget=512,David,6.962331552582652e-05,1e-09
feet-chapel,e2_board10_words,0.0,budget=512,stand,3.9672844466481635e-05,0.00012917645326081847
feet-chapel,e2_board10_words,0.0,budget=512,kneel,6.209048276818759e-05,1e-09
flat-alike,e1_board7_words,0.0,budget=2,same,0.008406353936644262,1e-09
flat-alike,e1_board7_words,0.0,budget=2,Kansas,0.006678174811539727,1e-09
flat-alike,e1_board7_words,0.0,budget=2,feet,0.006408339209435645,1e-09
flat-alike,e1_board7_words,0.0,budget=2,similar,0.008752110063105709,1e-09
flat-alike,e1_board7_words,0.0,budget=4,same,0.0008487345229691622,1e-09
flat-alike,e1_board7_words,0.0,budget=4,Kansas,0.0006742515906056957,1e-09
flat-alike,e1_board7_words,0.0,budget=4,feet,0.000647008056398364,1e-09
flat-alike,e1_board7_words,0.0,budget=4,similar,0.0008836432554907274,1e-09
flat-alike,e1_board7_words,0.0,budget=8,same,0.0003937107582862382,1e-09
flat-alike,e1_board7_words,0.0,budget=8,Kansas,0.0003127716592514714,1e-09
flat-alike,e1_board7_words,0.0,budget=8,feet,0.00030013393541570394,1e-09
flat-alike,e1_board7_words,0.0,budget=8,similar,0.0004099042123993051,1e-09
flat-alike,e1_board7_words,0.0,budget=16,same,0.00025420828369548905,1e-09
flat-alike,e1_board7_words,0.0,budget=16,Kansas,0.0002019481180372052,1e-09
flat-alike,e1_board7_words,0.0,budget=16,feet,0.00019378828491480873,1e-09
flat-alike,e1_board7_words,0.0,budget=16,similar,0.00026466395474472056,1e-09
flat-alike,e1_board7_words,0.0,budget=32,same,0.00018922055431959541,0.0058748806728257654
flat-alike,e1_board7_words,0.0,budget=32,Kansas,0.0001503205728912175,1e-09
flat-alike,e1_board7_words,0.0,budget=32,feet,0.00014424678125811403,1e-09
flat-alike,e1_board7_words,0.0,budget=32,similar,0.00019700325849806685,0.0061165164640580244
flat-alike,e1_board7_words,0.0,budget=64,same,0.0001569401861397894,0.002449149522248896
flat-alike,e1_board7_words,0.0,budget=64,Kansas,0.0001246764061918001,1e-09
flat-alike,e1_board7_words,0.0,budget=64,feet,0.00011963878227773233,0.0018670378420282726
flat-alike,e1_board7_words,0.0,budget=64,similar,0.00016339518806509417,0.0025498838546740804
flat-alike,e1_board7_words,0.0,budget=128,same,0.0001380531308436009,0.0012347620124379054
flat-alike,e1_board7_words,0.0,budget=128,Kansas,0.00010967215370686197,1e-09
flat-alike,e1_board7_words,0.0,budget=128,feet,0.00010524078548655036,0.0009412848754957608
flat-alike,e1_board7_words,0.0,budget=128,similar,0.00014373130191825504,0.0012855481836769307
flat-alike,e1_board7_words,0.0,budget=256,same,0.00012886308898897515,0.0006795885193615163
flat-alike,e1_board7_words,0.0,budget=256,Kansas,0.00010237140162181987,1e-09
flat-alike,e1_board7_words,0.0,budget=256,feet,9.82350246064818e-05,0.000518064524492911
flat-alike,e1_board7_words,0.0,budget=256,similar,0.00013416327059309052,0.0007075402206356963
flat-alike,e1_board7_words,0.0,budget=512,same,0.00012463403128691966,0.00040917238373894304
flat-alike,e1_board7_words,0.0,budget=512,Kansas,9.901175404627546e-05,1e-09
flat-alike,e1_board7_words,0.0,budget=512,feet,9.501112557780651e-05,0.0003119206554820886
flat-alike,e1_board7_words,0.0,budget=512,similar,0.00012976027034463918,0.0004260017796367142
garage-bone,e2_board10_words,0.0,budget=2,back,1e-09,1e-09
garage-bone,e2_board10_words,0.0,budget=2,snoopy,1e-09,1e-09
garage-bone,e2_board10_words,0.0,budget=2,car,0.004266944732505578,1e-09
garage-bone,e2_board10_words,0.0,budget=2,tool,1e-09,1e-09
garage-bone,e2_board10_words,0.0,budget=4,back,0.0005328074191999357,1e-09
garage-bone,e2_board10_words,0.0,budget=4,snoopy,1e-09,1e-09
garage-bone,e2_board10_words,0.0,budget=4,car,0.00041854117002127996,0.19145458140359126
garage-bone,e2_board10_words,0.0,budget=4,tool,0.0007292613873664591,1e-09
garage-bone,e2_board10_words,0.0,budget=8,back,0.00024179995357386227,1e-09
garage-bone,e2_board10_words,0.0,budget=8,snoopy,1e-09,1e-09
garage-bone,e2_board10_words,0.0,budget=8,car,0.000189943367590231,0.034046461122059786
garage-bone,e2_board10_words,0.0,budget=8,tool,0.00033095516926773646,1e-09
garage-bone,e2_board10_words,0.0,budget=16,back,0.0001552687253803902,1e-09
garage-bone,e2_board10_words,0.0,budget=16,snoopy,1e-09,1e-09
garage-bone,e2_board10_words,0.0,budget=16,car,0.00012196968669468778,0.008247422230868872
garage-bone,e2_board10_words,0.0,budget=16,tool,0.00021251859866282203,1e-09
garage-bone,e2_board10_words,0.0,budget=32,back,0.00011640303046573972,1e-09
garage-bone,e2_board10_words,0.0,budget=32,snoopy,1e-09,1e-09
garage-bone,e2_board10_words,0.0,budget=32,car,9.143915570528393e-05,0.0030695086607248384
garage-bone,e2_board10_words,0.0,budget=32,tool,0.00015932254775763793,1e-09
garage-bone,e2_board10_words,0.0,budget=64,back,9.582389850369096e-05,1e-09
garage-bone,e2_board10_words,0.0,budget=64,snoopy,1e-09,1e-09
garage-bone,e2_board10_words,0.0,budget=64,car,7.527343867688403e-05,0.0012094262124569897
garage-bone,e2_board10_words,0.0,budget=64,tool,0.0001311555857660491,1e-09
garage-bone,e2_board10_words,0.0,budget=128,back,8.414432001066356e-05,0.0007521373744204188
garage-bone,e2_board10_words,0.0,budget=128,snoopy,1e-09,1e-09
garage-bone,e2_board10_words,0.0,budget=128,car,6.609867069942703e-05,0.0005908334707113508
garage-bone,e2_board10_words,0.0,budget=128,tool,0.00011516957410639454,0.0010294615378735454
garage-bone,e2_board10_words,0.0,budget=256,back,7.816966277733898e-05,0.0004025035698076896
garage-bone,e2_board10_words,0.0,budget=256,snoopy,0.00010418009835133734,1e-09
garage-bone,e2_board10_words,0.0,budget=256,car,6.140534260601059e-05,0.00031618237467116814
garage-bone,e2_board10_words,0.0,budget=256,tool,0.00010699197247022377,0.0005509125833470444
garage-bone,e2_board10_words,0.0,budget=512,back,7.557809384810706e-05,0.0002465981272809842
garage-bone,e2_board10_words,0.0,budget=512,snoopy,0.00010072620209108738,1e-09
garage-bone,e2_board10_words,0.0,budget=512,car,5.9369563349294765e-05,0.00019371252163159086
garage-bone,e2_board10_words,0.0,budget=512,tool,0.00010344485378402866,0.0003375225005179938
giant-subtle,e2_board8_words,0.0,budget=2,big,0.003379031255244181,1e-09
giant-subtle,e2_board8_words,0.0,budget=2,ninja,0.005252112073430117,1e-09
giant-subtle,e2_board8_words,0.0,budget=2,quiet,0.00620962529202031,1e-09
giant-subtle,e2_board8_words,0.0,budget=2,huge,0.004842537799758825,1e-09
giant-subtle,e2_board8_words,0.0,budget=4,big,0.00038136369260731624,1e-09
giant-subtle,e2_board8_words,0.0,budget=4,ninja,0.0005927630444975082,1e-09
giant-subtle,e2_board8_words,0.0,budget=4,quiet,0.0007008297503603649,1e-09
giant-subtle,e2_board8_words,0.0,budget=4,huge,0.0005465377374181998,1e-09
giant-subtle,e2_board8_words,0.0,budget=8,big,0.00018039913905220536,0.026250394696237904
giant-subtle,e2_board8_words,0.0,budget=8,ninja,0.000280398855376678,1e-09
giant-subtle,e2_board8_words,0.0,budget=8,quiet,0.00033151840628248725,1e-09
giant-subtle,e2_board8_words,0.0,budget=8,huge,0.00025853257455031267,0.03761981437071217
giant-subtle,e2_board8_words,0.0,budget=16,big,0.00011546273762407989,0.008688642633116578
giant-subtle,e2_board8_words,0.0,budget=16,ninja,0.00017946659634046546,1e-09
giant-subtle,e2_board8_words,0.0,budget=16,quiet,0.00021218517429326942,1e-09
giant-subtle,e2_board8_words,0.0,budget=16,huge,0.00016547129315258062,0.01245181745926839
giant-subtle,e2_board8_words,0.0,budget=32,big,8.554636695078071e-05,0.0028015111577239225
giant-subtle,e2_board8_words,0.0,budget=32,ninja,0.00013296683953514083,1e-09
giant-subtle,e2_board8_words,0.0,budget=32,quiet,0.00015720804092403433,0.005148320103248778
giant-subtle,e2_board8_words,0.0,budget=32,huge,0.00012259771641599056,0.004014885525746297
giant-subtle,e2_board8_words,0.0,budget=64,big,7.059746128234524e-05,0.001249265936529066
giant-subtle,e2_board8_words,0.0,budget=64,ninja,0.00010973138475090142,1e-09
giant-subtle,e2_board8_words,0.0,budget=64,quiet,0.0001297365274295447,0.002295768452538254
giant-subtle,e2_board8_words,0.0,budget=64,huge,0.00010117422687232945,0.0017903407996609207
giant-subtle,e2_board8_words,0.0,budget=128,big,6.240315298548362e-05,0.0005772658026631599
giant-subtle,e2_board8_words,0.0,budget=128,ninja,9.699476816217875e-05,1e-09
giant-subtle,e2_board8_words,0.0,budget=128,quiet,0.0001146778966542793,0.0010608378726513219
giant-subtle,e2_board8_words,0.0,budget=128,huge,8.943084698827384e-05,0.0008272878404323794
giant-subtle,e2_board8_words,0.0,budget=256,big,5.821458091121487e-05,0.00030801494655633284
giant-subtle,e2_board8_words,0.0,budget=256,ninja,9.04843667187007e-05,1e-09
giant-subtle,e2_board8_words,0.0,budget=256,quiet,0.00010698058309748305,0.0005660372035588859
giant-subtle,e2_board8_words,0.0,budget=256,huge,8.342814471519442e-05,0.0004414206051734048
giant-subtle,e2_board8_words,0.0,budget=512,big,5.6398077568785147e-05,0.00018424576940163665
giant-subtle,e2_board8_words,0.0,budget=512,ninja,8.766093052781176e-05,1e-09
giant-subtle,e2_board8_words,0.0,budget=512,quiet,0.0001036424058963444,0.0003385873356005608
giant-subtle,e2_board8_words,0.0,budget=512,huge,8.082488791327753e-05,0.0002640452352692424
giggle-abnormal,e1_board1_words,0.0,budget=2,funny,0.007958036498829965,1e-09
giggle-abnormal,e1_board1_words,0.0,budget=2,happy,0.006666414197193611,1e-09
giggle-abnormal,e1_board1_words,0.0,budget=2,quirky,1e-09,1e-09
giggle-abnormal,e1_board1_words,0.0,budget=4,funny,0.000829691879978179,0.22749538237101882
giggle-abnormal,e1_board1_words,0.0,budget=4,happy,0.0006950294496382366,0.19057193907782716
giggle-abnormal,e1_board1_words,0.0,budget=4,quirky,0.0008359669340583105,1e-09
giggle-abnormal,e1_board1_words,0.0,budget=8,funny,0.0003453348544507153,0.04695943769237465
giggle-abnormal,e1_board1_words,0.0,budget=8,happy,0.00028928557651557797,0.03933772635633195
giggle-abnormal,e1_board1_words,0.0,budget=8,quirky,0.0003479466612427615,1e-09
giggle-abnormal,e1_board1_words,0.0,budget=16,funny,0.00021676240383389992,0.013889591753904397
giggle-abnormal,e1_board1_words,0.0,budget=16,happy,0.00018158096743443956,0.011635253454173681
giggle-abnormal,e1_board1_words,0.0,budget=16,quirky,0.0002184018025545826,1e-09
giggle-abnormal,e1_board1_words,0.0,budget=32,funny,0.0001610058620877419,0.005021907424263704
giggle-abnormal,e1_board1_words,0.0,budget=32,happy,0.00013487394346720156,0.0042068310386645874
giggle-abnormal,e1_board1_words,0.0,budget=32,quirky,0.00016222356773992373,1e-09
giggle-abnormal,e1_board1_words,0.0,budget=64,funny,0.00013218212526635887,0.0020305588533456936
giggle-abnormal,e1_board1_words,0.0,budget=64,happy,0.00011072841857667217,0.0017009907368697205
giggle-abnormal,e1_board1_words,0.0,budget=64,quirky,0.00013318183371776004,1e-09
giggle-abnormal,e1_board1_words,0.0,budget=128,funny,0.00011652619237314995,0.0010145460412030536
giggle-abnormal,e1_board1_words,0.0,budget=128,happy,9.76135084697704e-05,0.0008498810144659429
giggle-abnormal,e1_board1_words,0.0,budget=128,quirky,0.00011740749322294561,1e-09
giggle-abnormal,e1_board1_words,0.0,budget=256,funny,0.00010914483674845557,0.0005586820612492573
giggle-abnormal,e1_board1_words,0.0,budget=256,happy,9.143017745109106e-05,0.0004680056475459773
giggle-abnormal,e1_board1_words,0.0,budget=256,quirky,0.0001099703115659043,1e-09
giggle-abnormal,e1_board1_words,0.0,budget=512,funny,0.00010558911036739131,0.00034238746553166355
giggle-abnormal,e1_board1_words,0.0,budget=512,happy,8.845156019650225e-05,0.0002868165610319839
giggle-abnormal,e1_board1_words,0.0,budget=512,quirky,0.00010638769282169445,1e-09
glass-cage,e2_board7_words,0.0,budget=2,prison,0.009441466925248814,1e-09
glass-cage,e2_board7_words,0.0,budget=2,break,0.0049488217234650985,1e-09
glass-cage,e2_board7_words,0.0,budget=2,trap,0.00631965216418293,1e-09
glass-cage,e2_board7_words,0.0,budget=4,prison,0.0008270738618428623,1e-09
glass-cage,e2_board7_words,0.0,budget=4,break,0.000433517495406601,1e-09
glass-cage,e2_board7_words,0.0,budget=4,trap,0.0005536024393578686,1e-09
glass-cage,e2_board7_words,0.0,budget=8,prison,0.00036790490847766414,1e-09
glass-cage,e2_board7_words,0.0,budget=8,break,0.0001928403517863006,1e-09
glass-cage,e2_board7_words,0.0,budget=8,trap,0.0002462573951148085,1e-09
glass-cage,e2_board7_words,0.0,budget=16,prison,0.00023443068556058922,1e-09
glass-cage,e2_board7_words,0.0,budget=16,break,0.00012287875163196482,1e-09
glass-cage,e2_board7_words,0.0,budget=16,trap,0.00015691633525632699,1e-09
glass-cage,e2_board7_words,0.0,budget=32,prison,0.00017581599503340543,1e-09
glass-cage,e2_board7_words,0.0,budget=32,break,9.215538458617424e-05,1e-09
glass-cage,e2_board7_words,0.0,budget=32,trap,0.00011768255317820274,1e-09
glass-cage,e2_board7_words,0.0,budget=64,prison,0.00014374646771839368,0.0022935715742146636
glass-cage,e2_board7_words,0.0,budget=64,break,7.534588086240783e-05,1e-09
glass-cage,e2_board7_words,0.0,budget=64,trap,9.621679374640803e-05,1e-09
glass-cage,e2_board7_words,0.0,budget=128,prison,0.00012725813122252833,0.0010976238384761275
glass-cage,e2_board7_words,0.0,budget=128,break,6.670338510612571e-05,0.0005753284673928629
glass-cage,e2_board7_words,0.0,budget=128,trap,8.518031474956763e-05,1e-09
glass-cage,e2_board7_words,0.0,budget=256,prison,0.0001183340802698507,0.0006085341513776254
glass-cage,e2_board7_words,0.0,budget=256,break,6.202577117541159e-05,0.0003189681276915165
glass-cage,e2_board7_words,0.0,budget=256,trap,7.920699531066257e-05,0.00040732273884775435
glass-cage,e2_board7_words,0.0,budget=512,prison,0.00011445786342191271,0.00037765581474305656
glass-cage,e2_board7_words,0.0,budget=512,break,5.99940205699376e-05,0.00019795136865811744
glass-cage,e2_board7_words,0.0,budget=512,trap,7.661244698614274e-05,0.00025278417070706696
gold-silver,e2_board2_words,0.0,budget=2,jewelry,0.008633186344277927,0.24509194309931245
gold-silver,e2_board2_words,0.0,budget=2,money,0.005312196947203437,1e-09
gold-silver,e2_board2_words,0.0,budget=2,bronze,0.007641174895093414,1e-09
gold-silver,e2_board2_words,0.0,budget=4,jewelry,0.000819119337110041,0.07683154130499854
gold-silver,e2_board2_words,0.0,budget=4,money,0.0005040228565059665,0.04727620404485604
gold-silver,e2_board2_words,0.0,budget=4,bronze,0.0007249969901274389,1e-09
gold-silver,e2_board2_words,0.0,budget=8,jewelry,0.00032178684715747797,0.04627930419838804
gold-silver,e2_board2_words,0.0,budget=8,money,0.00019800280440525415,0.028476714005405666
gold-silver,e2_board2_words,0.0,budget=8,bronze,0.0002848113639642093,1e-09
gold-silver,e2_board2_words,0.0,budget=16,jewelry,0.00020001158521190207,0.016098924780721956
gold-silver,e2_board2_words,0.0,budget=16,money,0.00012307170145495718,0.009906036504134073
gold-silver,e2_board2_words,0.0,budget=16,bronze,0.00017702890250504037,1e-09
gold-silver,e2_board2_words,0.0,budget=32,jewelry,0.00014649480532663448,0.005137925746741776
gold-silver,e2_board2_words,0.0,budget=32,money,9.01416031814379e-05,0.003161483185740551
gold-silver,e2_board2_words,0.0,budget=32,bronze,0.00012966156226494626,1e-09
gold-silver,e2_board2_words,0.0,budget=64,jewelry,0.0001197090095601761,0.001949128014568037
gold-silver,e2_board2_words,0.0,budget=64,money,7.365969061467098e-05,0.0011993430323161912
gold-silver,e2_board2_words,0.0,budget=64,bronze,0.00010595363543542523,1e-09
gold-silver,e2_board2_words,0.0,budget=128,jewelry,0.00010598661417625568,0.0009750799670880877
gold-silver,e2_board2_words,0.0,budget=128,money,6.521598698546622e-05,0.0005999889980224681
gold-silver,e2_board2_words,0.0,budget=128,bronze,9.380803600936207e-05,1e-09
gold-silver,e2_board2_words,0.0,budget=256,jewelry,9.89502304485405e-05,0.000529449952987262
gold-silver,e2_board2_words,0.0,budget=256,money,6.0886339197602236e-05,0.00032578266144111276
gold-silver,e2_board2_words,0.0,budget=256,bronze,8.758018031989264e-05,1e-09
gold-silver,e2_board2_words,0.0,budget=512,jewelry,9.548424749734626e-05,0.00031789938121887045
gold-silver,e2_board2_words,0.0,budget=512,money,5.8753640641338974e-05,0.0001956107577300291
gold-silver,e2_board2_words,0.0,budget=512,bronze,8.451246223095774e-05,0.0002813705941312603
graph-copy,e1_board4_words,0.0,budget=2,paper,0.006042675176402713,1.0
graph-copy,e1_board4_words,0.0,budget=2,Microsoft,1e-09,1e-09
graph-copy,e1_board4_words,0.0,budget=2,work,0.004524135323271555,1e-09
graph-copy,e1_board4_words,0.0,budget=2,math,0.006721069141885874,1e-09
graph-copy,e1_board4_words,0.0,budget=4,paper,0.0005790667539484224,0.20226649826428136
graph-copy,e1_board4_words,0.0,budget=4,Microsoft,0.0005661509867534281,1e-09
graph-copy,e1_board4_words,0.0,budget=4,work,0.0004335457855323351,1e-09
graph-copy,e1_board4_words,0.0,budget=4,math,0.0006440769323913406,1e-09
graph-copy,e1_board4_words,0.0,budget=8,paper,0.00027177647222903885,0.0380590009615057
graph-copy,e1_board4_words,0.0,budget=8,Microsoft,0.00026571464667878497,1e-09
graph-copy,e1_board4_words,0.0,budget=8,work,0.00020347834397040939,1e-09
graph-copy,e1_board4_words,0.0,budget=8,math,0.0003022880442295449,0.04233177681505964
graph-copy,e1_board4_words,0.0,budget=16,paper,0.0001777550257979109,0.011658848491651119
graph-copy,e1_board4_words,0.0,budget=16,Microsoft,0.00017379029718019696,1e-09
graph-copy,e1_board4_words,0.0,budget=16,work,0.00013308472946581902,0.008728949802850508
graph-copy,e1_board4_words,0.0,budget=16,math,0.00019771107726771606,0.01296775427101606
graph-copy,e1_board4_words,0.0,budget=32,paper,0.00013392893234620464,0.004777357950238085
graph-copy,e1_board4_words,0.0,budget=32,Microsoft,0.000130941720769883,1e-09
graph-copy,e1_board4_words,0.0,budget=32,work,0.00010027224630601754,0.0035767955787176816
graph-copy,e1_board4_words,0.0,budget=32,math,0.00014896475288179664,0.0053136983474599475
graph-copy,e1_board4_words,0.0,budget=64,paper,0.00011013400422379814,0.0017433105079381276
graph-copy,e1_board4_words,0.0,budget=64,Microsoft,0.00010767752550332612,1e-09
graph-copy,e1_board4_words,0.0,budget=64,work,8.245704497703043e-05,0.0013052120820911943
graph-copy,e1_board4_words,0.0,budget=64,math,0.00012249843581722364,0.0019390270232270829
graph-copy,e1_board4_words,0.0,budget=128,paper,9.722255597651336e-05,0.0008691590226275567
graph-copy,e1_board4_words,0.0,budget=128,Microsoft,9.505406004658332e-05,1e-09
graph-copy,e1_board4_words,0.0,budget=128,work,7.279027696702004e-05,0.0006507371190768521
graph-copy,e1_board4_words,0.0,budget=128,math,0.00010813745597657917,0.0009667370354749714
graph-copy,e1_board4_words,0.0,budget=256,paper,9.119908145321923e-05,0.0004672767020154961
graph-copy,e1_board4_words,0.0,budget=256,Microsoft,8.916493582766666e-05,1e-09
graph-copy,e1_board4_words,0.0,budget=256,work,6.828051712322115e-05,0.00034984886190567166
graph-copy,e1_board4_words,0.0,budget=256,math,0.00010143774309054766,0.0005197365290960739
graph-copy,e1_board4_words,0.0,budget=512,paper,8.821003478190645e-05,0.0002861134203324323
graph-copy,e1_board4_words,0.0,budget=512,Microsoft,8.624255820733706e-05,1e-09
graph-copy,e1_board4_words,0.0,budget=512,work,6.604262558779633e-05,0.00021421238004697488
graph-copy,e1_board4_words,0.0,budget=512,math,9.811312464594403e-05,0.00031823456074309695
hand-birth,e2_board5_words,0.0,budget=2,baby,0.005743698648353332,1e-09
hand-birth,e2_board5_words,0.0,budget=2,right,0.003923053404211323,1e-09
hand-birth,e2_board5_words,0.0,budget=2,born,0.005276298064753543,1e-09
hand-birth,e2_board5_words,0.0,budget=4,baby,0.0005927978342172056,1e-09
hand-birth,e2_board5_words,0.0,budget=4,right,0.00040489198753518015,1e-09
hand-birth,e2_board5_words,0.0,budget=4,born,0.0005445581770497378,1e-09
hand-birth,e2_board5_words,0.0,budget=8,baby,0.0002813426437870237,1e-09
hand-birth,e2_board5_words,0.0,budget=8,right,0.0001921622780079043,0.035800404206635925
hand-birth,e2_board5_words,0.0,budget=8,born,0.00025844803807241815,1e-09
hand-birth,e2_board5_words,0.0,budget=16,baby,0.0001809817792789447,0.011773922274598789
hand-birth,e2_board5_words,0.0,budget=16,right,0.00012361393394203185,0.008041808717371776
