wordpair,boardnames,budget,clue,clue_probs_union,clue_probs_intersection
army-drum,e2_board8_words,budget=128,wartime,0.0,0.0
army-drum,e2_board8_words,budget=256,band,0.013333387281441516,0.0414999883772181
army-drum,e2_board8_words,budget=256,battle,0.001458872692716088,0.004540721612116332
army-drum,e2_board8_words,budget=256,battle cry,0.0,0.0
army-drum,e2_board8_words,budget=256,battle{-}music,0.0,0.0
army-drum,e2_board8_words,budget=256,beat,0.0068613294801985235,0.021355795618179768
army-drum,e2_board8_words,budget=256,bugle,0.013439035997856034,0.0
army-drum,e2_board8_words,budget=256,fighter,0.00010642314078932873,0.0003312405927015643
army-drum,e2_board8_words,budget=256,march,0.0,0.0
army-drum,e2_board8_words,budget=256,marching band,0.0,0.0
army-drum,e2_board8_words,budget=256,militant,0.0,0.0
army-drum,e2_board8_words,budget=256,military,0.0195893649056514,0.06097163449479624
army-drum,e2_board8_words,budget=256,patriotism,2.3745744299334094e-05,0.0
army-drum,e2_board8_words,budget=256,revolution,0.00017763848522160919,0.0
army-drum,e2_board8_words,budget=256,soldier,0.013042664083902296,0.040595116339513286
army-drum,e2_board8_words,budget=256,strike,0.0003275865469752732,0.001019608716453413
army-drum,e2_board8_words,budget=256,war,0.010228247964806949,0.031835284065408316
army-drum,e2_board8_words,budget=256,wartime,0.0,0.0
army-drum,e2_board8_words,budget=512,band,0.01315114853174397,0.0317941707360395
army-drum,e2_board8_words,budget=512,battle,0.0014389330382324503,0.0034787594851400957
army-drum,e2_board8_words,budget=512,battle cry,0.0,0.0
army-drum,e2_board8_words,budget=512,battle{-}music,0.0,0.0
army-drum,e2_board8_words,budget=512,beat,0.006767549851710967,0.016361204873520184
army-drum,e2_board8_words,budget=512,bugle,0.01325535325725204,0.0
army-drum,e2_board8_words,budget=512,fighter,0.00010496856516597397,0.00025377163635163466
army-drum,e2_board8_words,budget=512,march,0.0,0.0
army-drum,e2_board8_words,budget=512,marching band,0.0,0.0
army-drum,e2_board8_words,budget=512,militant,0.0,0.0
army-drum,e2_board8_words,budget=512,military,0.019321620386391552,0.046711881930240076
army-drum,e2_board8_words,budget=512,patriotism,2.3421191006130683e-05,0.0
army-drum,e2_board8_words,budget=512,revolution,0.00017521054888693067,0.0
army-drum,e2_board8_words,budget=512,soldier,0.012864398895529362,0.03110092581752169
army-drum,e2_board8_words,budget=512,strike,0.00032310914288594594,0.000781147534794731
army-drum,e2_board8_words,budget=512,war,0.010088449796392736,0.02438980097549993
army-drum,e2_board8_words,budget=512,wartime,0.0,0.0
bad-actress,e1_board8_words,budget=2,attitude,0.0,0.0
bad-actress,e1_board8_words,budget=2,boo,0.0,0.0
bad-actress,e1_board8_words,budget=2,c{-}list,0.0,0.0
bad-actress,e1_board8_words,budget=2,cringeworthy,0.0,0.0
bad-actress,e1_board8_words,budget=2,critic,0.0,0.0
bad-actress,e1_board8_words,budget=2,drama,0.022927910937565656,0.0
bad-actress,e1_board8_words,budget=2,failure,0.0,0.0
bad-actress,e1_board8_words,budget=2,fake,0.0007413868432282658,0.0
bad-actress,e1_board8_words,budget=2,film,0.03687642482567481,0.0
bad-actress,e1_board8_words,budget=2,imitator,0.0,0.0
bad-actress,e1_board8_words,budget=2,monologue,0.0,0.0
bad-actress,e1_board8_words,budget=2,movie,0.06425957251204906,0.0
bad-actress,e1_board8_words,budget=2,music,0.0,0.0
bad-actress,e1_board8_words,budget=2,nepotism,0.0,0.0
bad-actress,e1_board8_words,budget=2,Riverdale,0.0,0.0
bad-actress,e1_board8_words,budget=2,rot,0.0,0.0
bad-actress,e1_board8_words,budget=2,rotten tomatoes,0.0,0.0
bad-actress,e1_board8_words,budget=2,soap opera,0.0,0.0
bad-actress,e1_board8_words,budget=2,television,0.0,0.0
bad-actress,e1_board8_words,budget=2,terrible,0.034064227041971006,0.0
bad-actress,e1_board8_words,budget=2,Vanessa Hudgens,0.0,0.0
bad-actress,e1_board8_words,budget=2,villain,0.0,0.0
bad-actress,e1_board8_words,budget=4,attitude,0.0,0.0
bad-actress,e1_board8_words,budget=4,boo,0.0,0.0
bad-actress,e1_board8_words,budget=4,c{-}list,0.0,0.0
bad-actress,e1_board8_words,budget=4,cringeworthy,0.0,0.0
bad-actress,e1_board8_words,budget=4,critic,0.0,0.0
bad-actress,e1_board8_words,budget=4,drama,0.012845549392720177,0.0
bad-actress,e1_board8_words,budget=4,failure,0.0010235811492759533,0.0
bad-actress,e1_board8_words,budget=4,fake,0.0004153680350440478,0.0
bad-actress,e1_board8_words,budget=4,film,0.02066031823898181,0.0
bad-actress,e1_board8_words,budget=4,imitator,0.0,0.0
bad-actress,e1_board8_words,budget=4,monologue,0.0,0.0
bad-actress,e1_board8_words,budget=4,movie,0.03600195041346628,0.0
bad-actress,e1_board8_words,budget=4,music,0.0002539449971701135,0.0
bad-actress,e1_board8_words,budget=4,nepotism,0.0,0.0
bad-actress,e1_board8_words,budget=4,Riverdale,0.0,0.0
bad-actress,e1_board8_words,budget=4,rot,0.0,0.0
bad-actress,e1_board8_words,budget=4,rotten tomatoes,0.0,0.0
bad-actress,e1_board8_words,budget=4,soap opera,0.0,0.0
bad-actress,e1_board8_words,budget=4,television,0.002600947370492188,0.0
bad-actress,e1_board8_words,budget=4,terrible,0.019084761458818357,0.0
bad-actress,e1_board8_words,budget=4,Vanessa Hudgens,0.0,0.0
bad-actress,e1_board8_words,budget=4,villain,0.00412091236803867,0.0
bad-actress,e1_board8_words,budget=8,attitude,0.002605102435553138,0.0
bad-actress,e1_board8_words,budget=8,boo,0.0,0.0
bad-actress,e1_board8_words,budget=8,c{-}list,0.0,0.0
bad-actress,e1_board8_words,budget=8,cringeworthy,0.0,0.0
bad-actress,e1_board8_words,budget=8,critic,0.0037013567349820334,0.0
bad-actress,e1_board8_words,budget=8,drama,0.010158811167078669,0.0
bad-actress,e1_board8_words,budget=8,failure,0.0008094918552544533,0.0
bad-actress,e1_board8_words,budget=8,fake,0.00032849084954235993,0.0
bad-actress,e1_board8_words,budget=8,film,0.01633906540116634,0.0
bad-actress,e1_board8_words,budget=8,imitator,0.0,0.0
bad-actress,e1_board8_words,budget=8,monologue,0.0,0.0
bad-actress,e1_board8_words,budget=8,movie,0.028471885842749865,0.0
bad-actress,e1_board8_words,budget=8,music,0.0002008305907521185,0.0
bad-actress,e1_board8_words,budget=8,nepotism,0.0,0.0
bad-actress,e1_board8_words,budget=8,Riverdale,0.0,0.0
bad-actress,e1_board8_words,budget=8,rot,0.0,0.0
bad-actress,e1_board8_words,budget=8,rotten tomatoes,0.0,0.0
bad-actress,e1_board8_words,budget=8,soap opera,0.0,0.0
bad-actress,e1_board8_words,budget=8,television,0.002056940686967745,0.0
bad-actress,e1_board8_words,budget=8,terrible,0.015093047553010944,0.0
bad-actress,e1_board8_words,budget=8,Vanessa Hudgens,0.0,0.0
bad-actress,e1_board8_words,budget=8,villain,0.003258994170129363,0.0
bad-actress,e1_board8_words,budget=16,attitude,0.002264720875259487,0.0
bad-actress,e1_board8_words,budget=16,boo,0.0,0.0
bad-actress,e1_board8_words,budget=16,c{-}list,0.0,0.0
bad-actress,e1_board8_words,budget=16,cringeworthy,0.0,0.0
bad-actress,e1_board8_words,budget=16,critic,0.003217739060888887,0.0
bad-actress,e1_board8_words,budget=16,drama,0.00883146528286794,0.0
bad-actress,e1_board8_words,budget=16,failure,0.0007037239986910668,0.0
bad-actress,e1_board8_words,budget=16,fake,0.0002855703768640276,0.0
bad-actress,e1_board8_words,budget=16,film,0.014204210165115652,0.1035444509358937
bad-actress,e1_board8_words,budget=16,imitator,0.0,0.0
bad-actress,e1_board8_words,budget=16,monologue,0.0,0.0
bad-actress,e1_board8_words,budget=16,movie,0.024751761522340876,0.1804329509866907
bad-actress,e1_board8_words,budget=16,music,0.00017459015241005104,0.0
bad-actress,e1_board8_words,budget=16,nepotism,0.0,0.0
bad-actress,e1_board8_words,budget=16,Riverdale,0.0,0.0
bad-actress,e1_board8_words,budget=16,rot,0.0,0.0
bad-actress,e1_board8_words,budget=16,rotten tomatoes,0.0,0.0
bad-actress,e1_board8_words,budget=16,soap opera,0.0,0.0
bad-actress,e1_board8_words,budget=16,television,0.0017881817042473915,0.0
bad-actress,e1_board8_words,budget=16,terrible,0.013120996471422928,0.0
bad-actress,e1_board8_words,budget=16,Vanessa Hudgens,0.0,0.0
bad-actress,e1_board8_words,budget=16,villain,0.0028331753979086043,0.0
bad-actress,e1_board8_words,budget=32,attitude,0.002017927620926297,0.0
bad-actress,e1_board8_words,budget=32,boo,0.0,0.0
bad-actress,e1_board8_words,budget=32,c{-}list,0.0,0.0
bad-actress,e1_board8_words,budget=32,cringeworthy,0.0,0.0
bad-actress,e1_board8_words,budget=32,critic,0.0028670926288685166,0.0
bad-actress,e1_board8_words,budget=32,drama,0.007869074693590649,0.0
bad-actress,e1_board8_words,budget=32,failure,0.0006270371373269994,0.0
bad-actress,e1_board8_words,budget=32,fake,0.0002544509380769613,0.0
bad-actress,e1_board8_words,budget=32,film,0.012656335859643103,0.07601732132230149
bad-actress,e1_board8_words,budget=32,imitator,0.0,0.0
bad-actress,e1_board8_words,budget=32,monologue,0.0,0.0
bad-actress,e1_board8_words,budget=32,movie,0.022054489711359922,0.1324651344259693
bad-actress,e1_board8_words,budget=32,music,0.00015556455311500892,0.00093436210540302
bad-actress,e1_board8_words,budget=32,nepotism,0.0,0.0
bad-actress,e1_board8_words,budget=32,Riverdale,0.0,0.0
bad-actress,e1_board8_words,budget=32,rot,0.0,0.0
bad-actress,e1_board8_words,budget=32,rotten tomatoes,0.0,0.0
bad-actress,e1_board8_words,budget=32,soap opera,0.0,0.0
bad-actress,e1_board8_words,budget=32,television,0.0015933183164668916,0.0
bad-actress,e1_board8_words,budget=32,terrible,0.011691163128757362,0.0
bad-actress,e1_board8_words,budget=32,Vanessa Hudgens,0.0,0.0
bad-actress,e1_board8_words,budget=32,villain,0.0025244359924547293,0.0
bad-actress,e1_board8_words,budget=64,attitude,0.0019010881873211454,0.0
bad-actress,e1_board8_words,budget=64,boo,6.262636424791095e-05,0.0
bad-actress,e1_board8_words,budget=64,c{-}list,0.0,0.0
bad-actress,e1_board8_words,budget=64,cringeworthy,0.0,0.0
bad-actress,e1_board8_words,budget=64,critic,0.0027010859419206805,0.0
bad-actress,e1_board8_words,budget=64,drama,0.007413449714448075,0.0
bad-actress,e1_board8_words,budget=64,failure,0.0005907312444818178,0.0
bad-actress,e1_board8_words,budget=64,fake,0.00023971804915819787,0.0
bad-actress,e1_board8_words,budget=64,film,0.01192352507989944,0.04849051341337916
bad-actress,e1_board8_words,budget=64,imitator,0.0,0.0
bad-actress,e1_board8_words,budget=64,monologue,0.0,0.0
bad-actress,e1_board8_words,budget=64,movie,0.020777519189918183,0.08449787845659211
bad-actress,e1_board8_words,budget=64,music,0.00014655725568446344,0.0005960180839956307
bad-actress,e1_board8_words,budget=64,nepotism,0.0,0.0
bad-actress,e1_board8_words,budget=64,Riverdale,0.0,0.0
bad-actress,e1_board8_words,budget=64,rot,8.22387556267617e-05,0.0
bad-actress,e1_board8_words,budget=64,rotten tomatoes,0.0,0.0
bad-actress,e1_board8_words,budget=64,soap opera,0.0,0.0
bad-actress,e1_board8_words,budget=64,television,0.0015010640613002714,0.0
bad-actress,e1_board8_words,budget=64,terrible,0.011014236531398824,0.0
bad-actress,e1_board8_words,budget=64,Vanessa Hudgens,0.0,0.0
bad-actress,e1_board8_words,budget=64,villain,0.002378269366619321,0.0
bad-actress,e1_board8_words,budget=128,attitude,0.0017915285995098314,0.0
bad-actress,e1_board8_words,budget=128,boo,5.9017210975126306e-05,0.0
bad-actress,e1_board8_words,budget=128,c{-}list,0.0,0.0
bad-actress,e1_board8_words,budget=128,cringeworthy,0.0,0.0
bad-actress,e1_board8_words,budget=128,critic,0.0025454225358707153,0.0
bad-actress,e1_board8_words,budget=128,drama,0.006986213092606067,0.0
bad-actress,e1_board8_words,budget=128,failure,0.0005566874415250013,0.0
bad-actress,e1_board8_words,budget=128,fake,0.00022590311367447755,0.0006580419166816378
bad-actress,e1_board8_words,budget=128,film,0.01123637310992564,0.032730865801434306
bad-actress,e1_board8_words,budget=128,imitator,0.0,0.0
bad-actress,e1_board8_words,budget=128,monologue,0.0,0.0
bad-actress,e1_board8_words,budget=128,movie,0.019580112118867586,0.057035665856768045
bad-actress,e1_board8_words,budget=128,music,0.0001381111706313692,0.0004023093704160786
bad-actress,e1_board8_words,budget=128,nepotism,0.0,0.0
bad-actress,e1_board8_words,budget=128,Riverdale,0.0,0.0
bad-actress,e1_board8_words,budget=128,rot,7.749934152242202e-05,0.0
bad-actress,e1_board8_words,budget=128,rotten tomatoes,0.0,0.0
bad-actress,e1_board8_words,budget=128,soap opera,0.0,0.0
bad-actress,e1_board8_words,budget=128,television,0.001414557837690428,0.004120520233785552
bad-actress,e1_board8_words,budget=128,terrible,0.01037948680096324,0.030234808531766057
bad-actress,e1_board8_words,budget=128,Vanessa Hudgens,0.0,0.0
bad-actress,e1_board8_words,budget=128,villain,0.0022412098586760045,0.0
bad-actress,e1_board8_words,budget=256,attitude,0.0017432424405226675,0.0
bad-actress,e1_board8_words,budget=256,boo,5.742655010992793e-05,0.0
bad-actress,e1_board8_words,budget=256,c{-}list,0.0,0.0
bad-actress,e1_board8_words,budget=256,cringeworthy,0.0,0.0
bad-actress,e1_board8_words,budget=256,critic,0.0024768170571246926,0.0
bad-actress,e1_board8_words,budget=256,drama,0.006797917245026475,0.0
bad-actress,e1_board8_words,budget=256,failure,0.000541683328101979,0.001262409885506025
bad-actress,e1_board8_words,budget=256,fake,0.00021981446196913182,0.0005122844573033968
bad-actress,e1_board8_words,budget=256,film,0.010933524861467083,0.025480920590458745
bad-actress,e1_board8_words,budget=256,imitator,0.0,0.0
bad-actress,e1_board8_words,budget=256,monologue,7.085125331108439e-05,0.0
bad-actress,e1_board8_words,budget=256,movie,0.019052379317383527,0.044402164041030645
bad-actress,e1_board8_words,budget=256,music,0.00013438873050686644,0.00031319712660703077
bad-actress,e1_board8_words,budget=256,nepotism,0.0,0.0
bad-actress,e1_board8_words,budget=256,Riverdale,0.0,0.0
bad-actress,e1_board8_words,budget=256,rot,7.541054119449198e-05,0.00017574661750963753
bad-actress,e1_board8_words,budget=256,rotten tomatoes,0.0,0.0
bad-actress,e1_board8_words,budget=256,soap opera,0.0,0.0
bad-actress,e1_board8_words,budget=256,television,0.0013764319798805404,0.0032078176454430106
bad-actress,e1_board8_words,budget=256,terrible,0.010099733773289774,0.02353774446235074
bad-actress,e1_board8_words,budget=256,Vanessa Hudgens,0.0,0.0
bad-actress,e1_board8_words,budget=256,villain,0.0021808036694646025,0.0
bad-actress,e1_board8_words,budget=512,attitude,0.0017157546792868578,0.0
bad-actress,e1_board8_words,budget=512,boo,5.652103790960272e-05,0.0
bad-actress,e1_board8_words,budget=512,c{-}list,0.0,0.0
bad-actress,e1_board8_words,budget=512,cringeworthy,0.0,0.0
bad-actress,e1_board8_words,budget=512,critic,0.0024377621590173405,0.0
bad-actress,e1_board8_words,budget=512,drama,0.00669072645974703,0.012131728678474176
bad-actress,e1_board8_words,budget=512,failure,0.0005331419676794885,0.0009667012600063686
bad-actress,e1_board8_words,budget=512,fake,0.0002163483878842364,0.00039228624240245536
bad-actress,e1_board8_words,budget=512,film,0.010761123069340173,0.019512234753330544
bad-actress,e1_board8_words,budget=512,imitator,0.0,0.0
bad-actress,e1_board8_words,budget=512,monologue,6.973405796923105e-05,0.0
bad-actress,e1_board8_words,budget=512,movie,0.01875195796377462,0.03400134014973137
bad-actress,e1_board8_words,budget=512,music,0.00013226966476415268,0.00023983340149465727
bad-actress,e1_board8_words,budget=512,nepotism,0.0,0.0
bad-actress,e1_board8_words,budget=512,Riverdale,0.0,0.0
bad-actress,e1_board8_words,budget=512,rot,7.422145417892122e-05,0.00013457948843637526
bad-actress,e1_board8_words,budget=512,rotten tomatoes,0.0,0.0
bad-actress,e1_board8_words,budget=512,soap opera,0.0,0.0
bad-actress,e1_board8_words,budget=512,television,0.0013547281521507925,0.002456414034240087
bad-actress,e1_board8_words,budget=512,terrible,0.009940479349434537,0.01802423087042104
bad-actress,e1_board8_words,budget=512,Vanessa Hudgens,0.0,0.0
bad-actress,e1_board8_words,budget=512,villain,0.00214641636384666,0.0
bat-bounce,e1_board9_words,budget=2,ball,0.48698201541254044,1.0
bat-bounce,e1_board9_words,budget=2,baseball,0.07383741031605735,0.0
bat-bounce,e1_board9_words,budget=2,echolocation,0.0,0.0
bat-bounce,e1_board9_words,budget=2,fly,1.853215970769543e-05,0.0
bat-bounce,e1_board9_words,budget=2,groundball,0.0,0.0
bat-bounce,e1_board9_words,budget=2,hero,0.0,0.0
bat-bounce,e1_board9_words,budget=2,move,1.3056407366980884e-05,0.0
bat-bounce,e1_board9_words,budget=2,sport,0.011798462262540475,0.0
bat-bounce,e1_board9_words,budget=4,ball,0.4684317313471823,0.5425908300629403
bat-bounce,e1_board9_words,budget=4,baseball,0.0710247706442351,0.0822689554955088
bat-bounce,e1_board9_words,budget=4,echolocation,0.0,0.0
bat-bounce,e1_board9_words,budget=4,fly,1.782622639590545e-05,0.0
bat-bounce,e1_board9_words,budget=4,groundball,0.0,0.0
bat-bounce,e1_board9_words,budget=4,hero,3.0365471023524792e-06,0.0
bat-bounce,e1_board9_words,budget=4,move,1.2559058270165976e-05,0.0
bat-bounce,e1_board9_words,budget=4,sport,0.01134903123720964,0.0
bat-bounce,e1_board9_words,budget=8,ball,0.4562999650262169,0.5417303326094666
bat-bounce,e1_board9_words,budget=8,baseball,0.06918532241134542,0.08213848475626756
bat-bounce,e1_board9_words,budget=8,echolocation,0.0,0.0
bat-bounce,e1_board9_words,budget=8,fly,1.7364550555975072e-05,0.0
bat-bounce,e1_board9_words,budget=8,groundball,0.0,0.0
bat-bounce,e1_board9_words,budget=8,hero,2.9579045224350194e-06,0.0
bat-bounce,e1_board9_words,budget=8,move,1.2233795163614989e-05,0.0
bat-bounce,e1_board9_words,budget=8,sport,0.011055106240832486,0.0
bat-bounce,e1_board9_words,budget=16,ball,0.45078894262061203,0.5340549037217653
bat-bounce,e1_board9_words,budget=16,baseball,0.06834972764655947,0.08097471735994428
bat-bounce,e1_board9_words,budget=16,echolocation,0.0,0.0
bat-bounce,e1_board9_words,budget=16,fly,1.7154827929387234e-05,0.0
bat-bounce,e1_board9_words,budget=16,groundball,0.0,0.0
bat-bounce,e1_board9_words,budget=16,hero,2.922180044358755e-06,0.0
bat-bounce,e1_board9_words,budget=16,move,1.2086039905188904e-05,1.4318472055725046e-05
bat-bounce,e1_board9_words,budget=16,sport,0.010921586751769916,0.012938930860409911
bat-bounce,e1_board9_words,budget=32,ball,0.4485310448508892,0.5334774076867176
bat-bounce,e1_board9_words,budget=32,baseball,0.06800737963616425,0.08088715599146214
bat-bounce,e1_board9_words,budget=32,echolocation,0.0,0.0
bat-bounce,e1_board9_words,budget=32,fly,1.7068903355690802e-05,2.030154750442352e-05
bat-bounce,e1_board9_words,budget=32,groundball,0.0,0.0
bat-bounce,e1_board9_words,budget=32,hero,2.907543518967228e-06,0.0
bat-bounce,e1_board9_words,budget=32,move,1.2025503720809436e-05,1.4302988889514046e-05
bat-bounce,e1_board9_words,budget=32,sport,0.010866883044475547,0.012924939450130611
bat-bounce,e1_board9_words,budget=64,ball,0.4442679921275717,0.5309132865253328
bat-bounce,e1_board9_words,budget=64,baseball,0.06736100510246833,0.08049837763763962
bat-bounce,e1_board9_words,budget=64,echolocation,0.0,0.0
bat-bounce,e1_board9_words,budget=64,fly,1.6906672366844283e-05,2.020396956238718e-05
bat-bounce,e1_board9_words,budget=64,groundball,0.0,0.0
bat-bounce,e1_board9_words,budget=64,hero,2.879908840255483e-06,0.0
