cdf,no_prag,10,0.08,58
freq,prag,10,0.08,58
cdf,prag,10,0.1,59
cdf,no_prag,10,0.1,59
freq,prag,10,0.1,59
cdf,prag,10,0.12,60
cdf,no_prag,10,0.12,60
freq,prag,10,0.12,60
cdf,prag,10,0.14,61
cdf,no_prag,10,0.14,61
freq,prag,10,0.14,61
cdf,prag,10,0.18,62
cdf,no_prag,10,0.18,62
freq,prag,10,0.18,62
cdf,prag,10,0.2,63
cdf,no_prag,10,0.2,63
freq,prag,10,0.2,63
cdf,prag,10,0.22,64
cdf,no_prag,10,0.22,64
freq,prag,10,0.22,64
cdf,prag,10,0.24,65
cdf,no_prag,10,0.24,65
freq,prag,10,0.24,65
cdf,prag,10,0.26,66
cdf,no_prag,10,0.26,66
freq,prag,10,0.26,66
cdf,prag,10,0.28,67
cdf,no_prag,10,0.28,67
freq,prag,10,0.28,67
cdf,prag,10,0.3,68
cdf,no_prag,10,0.3,68
freq,prag,10,0.3,68
cdf,prag,10,0.32,69
cdf,no_prag,10,0.32,69
freq,prag,10,0.32,69
cdf,prag,10,0.64,70
cdf,no_prag,10,0.64,70
freq,prag,10,0.64,70
cdf,prag,10,1,71
cdf,no_prag,10,1,71
freq,prag,10,1,71
cdf,prag,12,0,72
cdf,no_prag,12,0,72
freq,prag,12,0,72
cdf,prag,12,0.01,73
cdf,no_prag,12,0.01,73
freq,prag,12,0.01,73
cdf,prag,12,0.02,74
cdf,no_prag,12,0.02,74
freq,prag,12,0.02,74
cdf,prag,12,0.04,75
cdf,no_prag,12,0.04,75
freq,prag,12,0.04,75
cdf,prag,12,0.08,76
cdf,no_prag,12,0.08,76
freq,prag,12,0.08,76
cdf,prag,12,0.1,77
cdf,no_prag,12,0.1,77
freq,prag,12,0.1,77
cdf,prag,12,0.12,78
cdf,no_prag,12,0.12,78
freq,prag,12,0.12,78
cdf,prag,12,0.14,79
cdf,no_prag,12,0.14,79
freq,prag,12,0.14,79
cdf,prag,12,0.18,80
cdf,no_prag,12,0.18,80
freq,prag,12,0.18,80
cdf,prag,12,0.2,81
cdf,no_prag,12,0.2,81
freq,prag,12,0.2,81
cdf,prag,12,0.22,82
cdf,no_prag,12,0.22,82
freq,prag,12,0.22,82
cdf,prag,12,0.24,83
cdf,no_prag,12,0.24,83
freq,prag,12,0.24,83
cdf,prag,12,0.26,84
cdf,no_prag,12,0.26,84
freq,prag,12,0.26,84
cdf,prag,12,0.28,85
cdf,no_prag,12,0.28,85
freq,prag,12,0.28,85
cdf,prag,12,0.3,86
cdf,no_prag,12,0.3,86
freq,prag,12,0.3,86
cdf,prag,12,0.32,87
cdf,no_prag,12,0.32,87
freq,prag,12,0.32,87
cdf,prag,12,0.64,88
cdf,no_prag,12,0.64,88
freq,prag,12,0.64,88
cdf,prag,12,1,89
cdf,no_prag,12,1,89
freq,prag,12,1,89
cdf,prag,14,0,90
cdf,no_prag,14,0,90
freq,prag,14,0,90
cdf,prag,14,0.01,91
cdf,no_prag,14,0.01,91
freq,prag,14,0.01,91
cdf,prag,14,0.02,92
cdf,no_prag,14,0.02,92
freq,prag,14,0.02,92
cdf,prag,14,0.04,93
cdf,no_prag,14,0.04,93
freq,prag,14,0.04,93
cdf,prag,14,0.08,94
cdf,no_prag,14,0.08,94
freq,prag,14,0.08,94
cdf,prag,14,0.1,95
cdf,no_prag,14,0.1,95
freq,prag,14,0.1,95
cdf,prag,14,0.12,96
cdf,no_prag,14,0.12,96
freq,prag,14,0.12,96
cdf,prag,14,0.14,97
cdf,no_prag,14,0.14,97
freq,prag,14,0.14,97
cdf,prag,14,0.18,98
cdf,no_prag,14,0.18,98
freq,prag,14,0.18,98
cdf,prag,14,0.2,99
cdf,no_prag,14,0.2,99
freq,prag,14,0.2,99
cdf,prag,14,0.22,100
cdf,no_prag,14,0.22,100
freq,prag,14,0.22,100
cdf,prag,14,0.24,101
cdf,no_prag,14,0.24,101
freq,prag,14,0.24,101
cdf,prag,14,0.26,102
cdf,no_prag,14,0.26,102
freq,prag,14,0.26,102
cdf,prag,14,0.28,103
cdf,no_prag,14,0.28,103
freq,prag,14,0.28,103
cdf,prag,14,0.3,104
cdf,no_prag,14,0.3,104
freq,prag,14,0.3,104
cdf,prag,14,0.32,105
cdf,no_prag,14,0.32,105
freq,prag,14,0.32,105
cdf,prag,14,0.64,106
cdf,no_prag,14,0.64,106
freq,prag,14,0.64,106
cdf,prag,14,1,107
cdf,no_prag,14,1,107
freq,prag,14,1,107
cdf,prag,18,0,108
cdf,no_prag,18,0,108
freq,prag,18,0,108
cdf,prag,18,0.01,109
cdf,no_prag,18,0.01,109
freq,prag,18,0.01,109
cdf,prag,18,0.02,110
cdf,no_prag,18,0.02,110
freq,prag,18,0.02,110
cdf,prag,18,0.04,111
cdf,no_prag,18,0.04,111
freq,prag,18,0.04,111
cdf,prag,18,0.08,112
cdf,no_prag,18,0.08,112
freq,prag,18,0.08,112
cdf,prag,18,0.1,113
cdf,no_prag,18,0.1,113
freq,prag,18,0.1,113
cdf,prag,18,0.12,114
cdf,no_prag,18,0.12,114
freq,prag,18,0.12,114
cdf,prag,18,0.14,115
cdf,no_prag,18,0.14,115
freq,prag,18,0.14,115
cdf,prag,18,0.18,116
cdf,no_prag,18,0.18,116
freq,prag,18,0.18,116
cdf,prag,18,0.2,117
cdf,no_prag,18,0.2,117
freq,prag,18,0.2,117
cdf,prag,18,0.22,118
cdf,no_prag,18,0.22,118
freq,prag,18,0.22,118
cdf,prag,18,0.24,119
cdf,no_prag,18,0.24,119
freq,prag,18,0.24,119
cdf,prag,18,0.26,120
cdf,no_prag,18,0.26,120
freq,prag,18,0.26,120
cdf,prag,18,0.28,121
cdf,no_prag,18,0.28,121
freq,prag,18,0.28,121
cdf,prag,18,0.3,122
cdf,no_prag,18,0.3,122
freq,prag,18,0.3,122
cdf,prag,18,0.32,123
cdf,no_prag,18,0.32,123
freq,prag,18,0.32,123
cdf,prag,18,0.64,124
cdf,no_prag,18,0.64,124
freq,prag,18,0.64,124
cdf,prag,18,1,125
cdf,no_prag,18,1,125
freq,prag,18,1,125
cdf,prag,20,0,126
cdf,no_prag,20,0,126
freq,prag,20,0,126
cdf,prag,20,0.01,127
cdf,no_prag,20,0.01,127
freq,prag,20,0.01,127
cdf,prag,20,0.02,128
cdf,no_prag,20,0.02,128
freq,prag,20,0.02,128
cdf,prag,20,0.04,129
cdf,no_prag,20,0.04,129
freq,prag,20,0.04,129
cdf,prag,20,0.08,130
cdf,no_prag,20,0.08,130
freq,prag,20,0.08,130
cdf,prag,20,0.1,131
cdf,no_prag,20,0.1,131
freq,prag,20,0.1,131
cdf,prag,20,0.12,132
cdf,no_prag,20,0.12,132
freq,prag,20,0.12,132
cdf,prag,20,0.14,133
cdf,no_prag,20,0.14,133
freq,prag,20,0.14,133
cdf,prag,20,0.18,134
cdf,no_prag,20,0.18,134
freq,prag,20,0.18,134
cdf,prag,20,0.2,135
cdf,no_prag,20,0.2,135
freq,prag,20,0.2,135
cdf,prag,20,0.22,136
cdf,no_prag,20,0.22,136
freq,prag,20,0.22,136
cdf,prag,20,0.24,137
cdf,no_prag,20,0.24,137
freq,prag,20,0.24,137
cdf,prag,20,0.26,138
cdf,no_prag,20,0.26,138
freq,prag,20,0.26,138
cdf,prag,20,0.28,139
cdf,no_prag,20,0.28,139
freq,prag,20,0.28,139
cdf,prag,20,0.3,140
cdf,no_prag,20,0.3,140
freq,prag,20,0.3,140
cdf,prag,20,0.32,141
cdf,no_prag,20,0.32,141
freq,prag,20,0.32,141
cdf,prag,20,0.64,142
cdf,no_prag,20,0.64,142
freq,prag,20,0.64,142
cdf,prag,20,1,143
cdf,no_prag,20,1,143
freq,prag,20,1,143
cdf,prag,22,0,144
cdf,no_prag,22,0,144
freq,prag,22,0,144
cdf,prag,22,0.01,145
cdf,no_prag,22,0.01,145
freq,prag,22,0.01,145
cdf,prag,22,0.02,146
cdf,no_prag,22,0.02,146
freq,prag,22,0.02,146
cdf,prag,22,0.04,147
cdf,no_prag,22,0.04,147
freq,prag,22,0.04,147
cdf,prag,22,0.08,148
cdf,no_prag,22,0.08,148
freq,prag,22,0.08,148
cdf,prag,22,0.1,149
cdf,no_prag,22,0.1,149
freq,prag,22,0.1,149
cdf,prag,22,0.12,150
cdf,no_prag,22,0.12,150
freq,prag,22,0.12,150
cdf,prag,22,0.14,151
cdf,no_prag,22,0.14,151
freq,prag,22,0.14,151
cdf,prag,22,0.18,152
cdf,no_prag,22,0.18,152
freq,prag,22,0.18,152
cdf,prag,22,0.2,153
cdf,no_prag,22,0.2,153
freq,prag,22,0.2,153
cdf,prag,22,0.22,154
cdf,no_prag,22,0.22,154
freq,prag,22,0.22,154
cdf,prag,22,0.24,155
cdf,no_prag,22,0.24,155
freq,prag,22,0.24,155
cdf,prag,22,0.26,156
cdf,no_prag,22,0.26,156
freq,prag,22,0.26,156
cdf,prag,22,0.28,157
cdf,no_prag,22,0.28,157
freq,prag,22,0.28,157
cdf,prag,22,0.3,158
cdf,no_prag,22,0.3,158
freq,prag,22,0.3,158
cdf,prag,22,0.32,159
cdf,no_prag,22,0.32,159
freq,prag,22,0.32,159
cdf,prag,22,0.64,160
cdf,no_prag,22,0.64,160
freq,prag,22,0.64,160
cdf,prag,22,1,161
cdf,no_prag,22,1,161
freq,prag,22,1,161
cdf,prag,24,0,162
cdf,no_prag,24,0,162
freq,prag,24,0,162
cdf,prag,24,0.01,163
cdf,no_prag,24,0.01,163
freq,prag,24,0.01,163
cdf,prag,24,0.02,164
cdf,no_prag,24,0.02,164
freq,prag,24,0.02,164
cdf,prag,24,0.04,165
cdf,no_prag,24,0.04,165
freq,prag,24,0.04,165
cdf,prag,24,0.08,166
cdf,no_prag,24,0.08,166
freq,prag,24,0.08,166
cdf,prag,24,0.1,167
cdf,no_prag,24,0.1,167
freq,prag,24,0.1,167
cdf,prag,24,0.12,168
cdf,no_prag,24,0.12,168
freq,prag,24,0.12,168
cdf,prag,24,0.14,169
cdf,no_prag,24,0.14,169
freq,prag,24,0.14,169
cdf,prag,24,0.18,170
cdf,no_prag,24,0.18,170
freq,prag,24,0.18,170
cdf,prag,24,0.2,171
cdf,no_prag,24,0.2,171
freq,prag,24,0.2,171
cdf,prag,24,0.22,172
cdf,no_prag,24,0.22,172
freq,prag,24,0.22,172
cdf,prag,24,0.24,173
cdf,no_prag,24,0.24,173
freq,prag,24,0.24,173
cdf,prag,24,0.26,174
cdf,no_prag,24,0.26,174
freq,prag,24,0.26,174
cdf,prag,24,0.28,175
cdf,no_prag,24,0.28,175
freq,prag,24,0.28,175
cdf,prag,24,0.3,176
cdf,no_prag,24,0.3,176
freq,prag,24,0.3,176
cdf,prag,24,0.32,177
cdf,no_prag,24,0.32,177
freq,prag,24,0.32,177
cdf,prag,24,0.64,178
cdf,no_prag,24,0.64,178
freq,prag,24,0.64,178
cdf,prag,24,1,179
cdf,no_prag,24,1,179
freq,prag,24,1,179
