cdf,RSA,1,0,100000
freq,RSA,1,0,100000
cdf,RSA,1,0.01,100001
freq,RSA,1,0.01,100001
cdf,RSA,1,0.02,100002
freq,RSA,1,0.02,100002
cdf,RSA,1,0.04,100003
freq,RSA,1,0.04,100003
cdf,RSA,1,0.06,100004
freq,RSA,1,0.06,100004
cdf,RSA,1,0.08,100005
freq,RSA,1,0.08,100005
cdf,RSA,1,0.1,100006
freq,RSA,1,0.1,100006
cdf,RSA,1,0.16,100007
freq,RSA,1,0.16,100007
cdf,RSA,1,0.2,100008
freq,RSA,1,0.2,100008
cdf,RSA,1,0.32,100009
freq,RSA,1,0.32,100009
cdf,RSA,1,0.36,100010
freq,RSA,1,0.36,100010
cdf,RSA,1,0.4,100011
freq,RSA,1,0.4,100011
cdf,RSA,1,0.5,100012
freq,RSA,1,0.5,100012
cdf,RSA,1,0.6,100013
freq,RSA,1,0.6,100013
cdf,RSA,1,0.64,100014
freq,RSA,1,0.64,100014
cdf,RSA,1,0.7,100015
freq,RSA,1,0.7,100015
cdf,RSA,1,0.8,100016
freq,RSA,1,0.8,100016
cdf,RSA,1,0.9,100017
freq,RSA,1,0.9,100017
cdf,RSA,1,1,100018
freq,RSA,1,1,100018
cdf,RSA,2,0,100019
freq,RSA,2,0,100019
cdf,RSA,2,0.01,100020
freq,RSA,2,0.01,100020
cdf,RSA,2,0.02,100021
freq,RSA,2,0.02,100021
cdf,RSA,2,0.04,100022
freq,RSA,2,0.04,100022
cdf,RSA,2,0.06,100023
freq,RSA,2,0.06,100023
cdf,RSA,2,0.08,100024
freq,RSA,2,0.08,100024
cdf,RSA,2,0.1,100025
freq,RSA,2,0.1,100025
cdf,RSA,2,0.16,100026
freq,RSA,2,0.16,100026
cdf,RSA,2,0.2,100027
freq,RSA,2,0.2,100027
cdf,RSA,2,0.32,100028
freq,RSA,2,0.32,100028
cdf,RSA,2,0.36,100029
freq,RSA,2,0.36,100029
cdf,RSA,2,0.4,100030
freq,RSA,2,0.4,100030
cdf,RSA,2,0.5,100031
freq,RSA,2,0.5,100031
cdf,RSA,2,0.6,100032
freq,RSA,2,0.6,100032
cdf,RSA,2,0.64,100033
freq,RSA,2,0.64,100033
cdf,RSA,2,0.7,100034
freq,RSA,2,0.7,100034
cdf,RSA,2,0.8,100035
freq,RSA,2,0.8,100035
cdf,RSA,2,0.9,100036
freq,RSA,2,0.9,100036
cdf,RSA,2,1,100037
freq,RSA,2,1,100037
cdf,RSA,4,0,100038
freq,RSA,4,0,100038
cdf,RSA,4,0.01,100039
freq,RSA,4,0.01,100039
cdf,RSA,4,0.02,100040
freq,RSA,4,0.02,100040
cdf,RSA,4,0.04,100041
freq,RSA,4,0.04,100041
cdf,RSA,4,0.06,100042
freq,RSA,4,0.06,100042
cdf,RSA,4,0.08,100043
freq,RSA,4,0.08,100043
cdf,RSA,4,0.1,100044
freq,RSA,4,0.1,100044
cdf,RSA,4,0.16,100045
freq,RSA,4,0.16,100045
cdf,RSA,4,0.2,100046
freq,RSA,4,0.2,100046
cdf,RSA,4,0.32,100047
freq,RSA,4,0.32,100047
cdf,RSA,4,0.36,100048
freq,RSA,4,0.36,100048
cdf,RSA,4,0.4,100049
freq,RSA,4,0.4,100049
cdf,RSA,4,0.5,100050
freq,RSA,4,0.5,100050
cdf,RSA,4,0.6,100051
freq,RSA,4,0.6,100051
cdf,RSA,4,0.64,100052
freq,RSA,4,0.64,100052
cdf,RSA,4,0.7,100053
freq,RSA,4,0.7,100053
cdf,RSA,4,0.8,100054
freq,RSA,4,0.8,100054
cdf,RSA,4,0.9,100055
freq,RSA,4,0.9,100055
cdf,RSA,4,1,100056
freq,RSA,4,1,100056
cdf,RSA,6,0,100057
freq,RSA,6,0,100057
cdf,RSA,6,0.01,100058
freq,RSA,6,0.01,100058
cdf,RSA,6,0.02,100059
freq,RSA,6,0.02,100059
cdf,RSA,6,0.04,100060
freq,RSA,6,0.04,100060
cdf,RSA,6,0.06,100061
freq,RSA,6,0.06,100061
cdf,RSA,6,0.08,100062
freq,RSA,6,0.08,100062
cdf,RSA,6,0.1,100063
freq,RSA,6,0.1,100063
cdf,RSA,6,0.16,100064
freq,RSA,6,0.16,100064
cdf,RSA,6,0.2,100065
freq,RSA,6,0.2,100065
cdf,RSA,6,0.32,100066
freq,RSA,6,0.32,100066
cdf,RSA,6,0.36,100067
freq,RSA,6,0.36,100067
cdf,RSA,6,0.4,100068
freq,RSA,6,0.4,100068
cdf,RSA,6,0.5,100069
freq,RSA,6,0.5,100069
cdf,RSA,6,0.6,100070
freq,RSA,6,0.6,100070
cdf,RSA,6,0.64,100071
freq,RSA,6,0.64,100071
cdf,RSA,6,0.7,100072
freq,RSA,6,0.7,100072
cdf,RSA,6,0.8,100073
freq,RSA,6,0.8,100073
cdf,RSA,6,0.9,100074
freq,RSA,6,0.9,100074
cdf,RSA,6,1,100075
freq,RSA,6,1,100075
cdf,RSA,8,0,100076
freq,RSA,8,0,100076
cdf,RSA,8,0.01,100077
freq,RSA,8,0.01,100077
cdf,RSA,8,0.02,100078
freq,RSA,8,0.02,100078
cdf,RSA,8,0.04,100079
freq,RSA,8,0.04,100079
cdf,RSA,8,0.06,100080
freq,RSA,8,0.06,100080
cdf,RSA,8,0.08,100081
freq,RSA,8,0.08,100081
cdf,RSA,8,0.1,100082
freq,RSA,8,0.1,100082
cdf,RSA,8,0.16,100083
freq,RSA,8,0.16,100083
cdf,RSA,8,0.2,100084
freq,RSA,8,0.2,100084
cdf,RSA,8,0.32,100085
freq,RSA,8,0.32,100085
cdf,RSA,8,0.36,100086
freq,RSA,8,0.36,100086
cdf,RSA,8,0.4,100087
freq,RSA,8,0.4,100087
cdf,RSA,8,0.5,100088
freq,RSA,8,0.5,100088
cdf,RSA,8,0.6,100089
freq,RSA,8,0.6,100089
cdf,RSA,8,0.64,100090
freq,RSA,8,0.64,100090
cdf,RSA,8,0.7,100091
freq,RSA,8,0.7,100091
cdf,RSA,8,0.8,100092
freq,RSA,8,0.8,100092
cdf,RSA,8,0.9,100093
freq,RSA,8,0.9,100093
cdf,RSA,8,1,100094
freq,RSA,8,1,100094
cdf,RSA,10,0,100095
freq,RSA,10,0,100095
cdf,RSA,10,0.01,100096
freq,RSA,10,0.01,100096
cdf,RSA,10,0.02,100097
freq,RSA,10,0.02,100097
cdf,RSA,10,0.04,100098
freq,RSA,10,0.04,100098
cdf,RSA,10,0.06,100099
freq,RSA,10,0.06,100099
cdf,RSA,10,0.08,100100
freq,RSA,10,0.08,100100
cdf,RSA,10,0.1,100101
freq,RSA,10,0.1,100101
cdf,RSA,10,0.16,100102
freq,RSA,10,0.16,100102
cdf,RSA,10,0.2,100103
freq,RSA,10,0.2,100103
cdf,RSA,10,0.32,100104
freq,RSA,10,0.32,100104
cdf,RSA,10,0.36,100105
freq,RSA,10,0.36,100105
cdf,RSA,10,0.4,100106
freq,RSA,10,0.4,100106
cdf,RSA,10,0.5,100107
freq,RSA,10,0.5,100107
cdf,RSA,10,0.6,100108
freq,RSA,10,0.6,100108
cdf,RSA,10,0.64,100109
freq,RSA,10,0.64,100109
cdf,RSA,10,0.7,100110
freq,RSA,10,0.7,100110
cdf,RSA,10,0.8,100111
freq,RSA,10,0.8,100111
cdf,RSA,10,0.9,100112
freq,RSA,10,0.9,100112
cdf,RSA,10,1,100113
freq,RSA,10,1,100113
cdf,RSA,12,0,100114
freq,RSA,12,0,100114
cdf,RSA,12,0.01,100115
freq,RSA,12,0.01,100115
cdf,RSA,12,0.02,100116
freq,RSA,12,0.02,100116
cdf,RSA,12,0.04,100117
freq,RSA,12,0.04,100117
cdf,RSA,12,0.06,100118
freq,RSA,12,0.06,100118
cdf,RSA,12,0.08,100119
freq,RSA,12,0.08,100119
cdf,RSA,12,0.1,100120
freq,RSA,12,0.1,100120
cdf,RSA,12,0.16,100121
freq,RSA,12,0.16,100121
cdf,RSA,12,0.2,100122
freq,RSA,12,0.2,100122
cdf,RSA,12,0.32,100123
freq,RSA,12,0.32,100123
cdf,RSA,12,0.36,100124
freq,RSA,12,0.36,100124
cdf,RSA,12,0.4,100125
freq,RSA,12,0.4,100125
cdf,RSA,12,0.5,100126
freq,RSA,12,0.5,100126
cdf,RSA,12,0.6,100127
freq,RSA,12,0.6,100127
cdf,RSA,12,0.64,100128
freq,RSA,12,0.64,100128
cdf,RSA,12,0.7,100129
freq,RSA,12,0.7,100129
cdf,RSA,12,0.8,100130
freq,RSA,12,0.8,100130
cdf,RSA,12,0.9,100131
freq,RSA,12,0.9,100131
cdf,RSA,12,1,100132
freq,RSA,12,1,100132
cdf,RSA,14,0,100133
freq,RSA,14,0,100133
cdf,RSA,14,0.01,100134
freq,RSA,14,0.01,100134
cdf,RSA,14,0.02,100135
freq,RSA,14,0.02,100135
cdf,RSA,14,0.04,100136
freq,RSA,14,0.04,100136
cdf,RSA,14,0.06,100137
freq,RSA,14,0.06,100137
cdf,RSA,14,0.08,100138
freq,RSA,14,0.08,100138
cdf,RSA,14,0.1,100139
freq,RSA,14,0.1,100139
cdf,RSA,14,0.16,100140
freq,RSA,14,0.16,100140
cdf,RSA,14,0.2,100141
freq,RSA,14,0.2,100141
cdf,RSA,14,0.32,100142
freq,RSA,14,0.32,100142
cdf,RSA,14,0.36,100143
freq,RSA,14,0.36,100143
cdf,RSA,14,0.4,100144
freq,RSA,14,0.4,100144
cdf,RSA,14,0.5,100145
freq,RSA,14,0.5,100145
cdf,RSA,14,0.6,100146
freq,RSA,14,0.6,100146
cdf,RSA,14,0.64,100147
freq,RSA,14,0.64,100147
cdf,RSA,14,0.7,100148
freq,RSA,14,0.7,100148
cdf,RSA,14,0.8,100149
freq,RSA,14,0.8,100149
cdf,RSA,14,0.9,100150
freq,RSA,14,0.9,100150
cdf,RSA,14,1,100151
freq,RSA,14,1,100151
cdf,RSA,16,0,100152
freq,RSA,16,0,100152
cdf,RSA,16,0.01,100153
freq,RSA,16,0.01,100153
cdf,RSA,16,0.02,100154
freq,RSA,16,0.02,100154
cdf,RSA,16,0.04,100155
freq,RSA,16,0.04,100155
cdf,RSA,16,0.06,100156
freq,RSA,16,0.06,100156
cdf,RSA,16,0.08,100157
freq,RSA,16,0.08,100157
cdf,RSA,16,0.1,100158
freq,RSA,16,0.1,100158
cdf,RSA,16,0.16,100159
freq,RSA,16,0.16,100159
cdf,RSA,16,0.2,100160
freq,RSA,16,0.2,100160
cdf,RSA,16,0.32,100161
freq,RSA,16,0.32,100161
cdf,RSA,16,0.36,100162
freq,RSA,16,0.36,100162
cdf,RSA,16,0.4,100163
freq,RSA,16,0.4,100163
cdf,RSA,16,0.5,100164
freq,RSA,16,0.5,100164
cdf,RSA,16,0.6,100165
freq,RSA,16,0.6,100165
cdf,RSA,16,0.64,100166
freq,RSA,16,0.64,100166
cdf,RSA,16,0.7,100167
freq,RSA,16,0.7,100167
cdf,RSA,16,0.8,100168
freq,RSA,16,0.8,100168
cdf,RSA,16,0.9,100169
freq,RSA,16,0.9,100169
cdf,RSA,16,1,100170
freq,RSA,16,1,100170
cdf,RSA,20,0,100171
freq,RSA,20,0,100171
